<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
TMS,09/28/2009,21.2,21.2,21.2,21.2,41820
TMS,09/25/2009,20.2,20.2,20.2,20.2,63760
TMS,09/24/2009,19.2,19.4,19.2,19.3,7950
TMS,09/23/2009,19.4,19.6,19.3,19.5,27100
TMS,09/22/2009,19.5,19.7,19.4,19.5,13020
TMS,09/21/2009,19.5,19.5,19.2,19.3,15140
TMS,09/18/2009,19.5,19.7,18.8,19.7,27910
TMS,09/17/2009,19.3,19.7,19.2,19.6,18380
TMS,09/16/2009,19.3,19.8,19.2,19.8,20170
TMS,09/15/2009,19.8,19.8,19.3,19.3,12200
TMS,09/14/2009,20.2,20.2,19.9,20.1,25940
TMS,09/11/2009,19.5,19.6,19.2,19.5,13610
TMS,09/10/2009,19.2,19.5,19.2,19.4,28740
TMS,09/09/2009,20.4,20.4,19.6,19.6,1700
TMS,09/08/2009,20.1,20.1,20.1,20.1,5250
TMS,09/07/2009,18.9,19.8,18.6,19.8,4840
TMS,09/04/2009,20.4,20.4,19.2,19.2,16490
TMS,09/03/2009,20.4,20.9,20.1,20.1,10990
TMS,09/01/2009,20.1,20.9,20.1,20.9,14090
TMS,08/31/2009,21.0,21.2,21.0,21.1,8630
TMS,08/28/2009,20.3,20.5,20.3,20.5,62240
TMS,08/27/2009,19.6,20.3,19.6,20.3,43680
TMS,08/26/2009,20.3,20.3,19.6,19.6,24210
TMS,08/25/2009,20.1,21.2,20.1,20.3,12380
TMS,08/24/2009,20.3,20.4,20.1,20.3,23700
TMS,08/21/2009,21.3,21.3,20.3,20.3,5360
TMS,08/20/2009,20.3,20.4,20.2,20.3,16380
TMS,08/19/2009,21.2,21.2,21.0,21.1,5530
TMS,08/18/2009,20.9,21.2,20.9,21.2,12820
TMS,08/17/2009,21.5,21.5,20.9,20.9,8800
TMS,08/14/2009,20.9,21.5,20.9,21.5,5310
TMS,08/13/2009,20.5,21.0,20.1,20.9,5130
TMS,08/12/2009,20.3,21.2,20.0,20.0,19370
TMS,08/11/2009,21.2,21.2,20.9,20.9,3190
TMS,08/10/2009,20.1,21.3,20.1,21.2,14050
TMS,08/07/2009,19.2,20.4,18.9,20.3,9110
TMS,08/06/2009,20.1,20.7,19.8,19.8,19850
TMS,08/05/2009,21.2,21.2,20.1,20.1,8830
TMS,08/04/2009,21.0,21.0,20.9,21.0,22550
TMS,08/03/2009,20.0,20.0,19.4,20.0,14850
TMS,07/31/2009,18.8,19.1,18.5,19.1,12120
TMS,07/30/2009,18.8,18.8,17.4,18.2,820
TMS,07/29/2009,19.7,19.7,18.2,18.2,1010
TMS,07/28/2009,19.2,19.8,18.3,19.1,3720
TMS,07/27/2009,18.5,19.2,18.5,19.2,1020
TMS,07/24/2009,18.4,18.5,18.1,18.5,7640
TMS,07/23/2009,17.6,17.6,17.6,17.6,800
TMS,07/22/2009,17.6,17.8,17.6,17.6,850
TMS,07/21/2009,17.0,17.0,16.7,17.0,1190
TMS,07/20/2009,16.2,16.2,16.2,16.2,470
TMS,07/16/2009,16.7,16.8,16.6,16.8,240
TMS,07/15/2009,16.7,16.7,16.7,16.7,4100
TMS,07/14/2009,16.8,16.8,15.9,15.9,1010
TMS,07/13/2009,16.7,16.7,16.7,16.7,1400
TMS,07/09/2009,17.2,16.5,16.5,16.5,20
TMS,07/08/2009,17.2,17.2,17.2,17.2,500
TMS,07/07/2009,17.5,17.5,17.2,17.2,2140
TMS,07/06/2009,17.1,17.1,17.1,17.1,2260
