<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FMC,10/09/2009,20.2,20.2,20.2,20.1,75440
FMC,10/08/2009,19.2,19.2,19.2,19.2,83310
FMC,10/07/2009,18.3,18.3,18.3,18.3,118820
FMC,10/06/2009,17.4,17.4,17.4,17.4,106820
FMC,10/05/2009,15.6,16.6,15.6,16.6,53200
FMC,10/02/2009,15.6,16.6,15.5,15.8,78180
FMC,10/01/2009,17.0,17.0,15.9,16.3,64580
FMC,09/30/2009,16.6,16.6,16.6,16.6,353600
FMC,09/29/2009,14.7,15.8,14.7,15.8,96630
FMC,09/28/2009,14.7,15.2,14.7,15.1,116140
FMC,09/25/2009,15.4,15.9,15.3,15.3,167150
FMC,09/24/2009,15.5,16.3,15.5,16.1,132950
FMC,09/23/2009,15.6,15.7,15.1,15.7,337250
FMC,09/22/2009,14.4,15.0,14.3,15.0,203280
FMC,09/21/2009,13.9,14.3,13.6,14.3,173330
FMC,09/18/2009,13.3,13.7,13.2,13.7,229190
FMC,09/17/2009,12.8,13.1,12.7,13.1,293560
FMC,09/16/2009,12.0,12.5,12.0,12.5,68450
FMC,09/15/2009,12.0,12.3,12.0,12.2,92380
FMC,09/14/2009,12.0,12.2,12.0,12.0,90430
FMC,09/11/2009,12.1,12.1,11.9,12.0,43060
FMC,09/10/2009,12.1,12.2,12.1,12.1,11190
FMC,09/09/2009,12.3,12.4,11.5,12.3,50020
FMC,09/08/2009,12.1,12.1,11.5,12.1,72720
FMC,09/07/2009,11.9,12.0,11.6,11.9,76680
FMC,09/04/2009,11.5,12.2,11.5,11.5,74950
FMC,09/03/2009,12.0,12.3,12.0,12.0,66510
FMC,09/01/2009,12.4,12.5,11.7,12.4,171730
FMC,08/31/2009,12.1,12.1,11.8,12.1,238340
FMC,08/28/2009,11.5,11.5,11.5,11.5,52160
FMC,08/27/2009,10.8,11.0,10.6,11.0,95610
FMC,08/26/2009,10.6,10.6,10.2,10.5,89930
FMC,08/25/2009,10.6,10.6,10.4,10.4,25520
FMC,08/24/2009,10.8,10.8,10.7,10.8,47370
FMC,08/21/2009,10.6,10.8,10.6,10.6,31000
