<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
TYA,12/15/2008,11.8,11.8,11.4,11.4,24830
TYA,12/12/2008,11.1,11.4,11.1,11.4,39630
TYA,12/11/2008,11.1,11.1,10.6,10.9,9140
TYA,12/10/2008,11.0,11.0,10.7,10.9,12150
TYA,12/09/2008,10.5,11.3,10.5,11.0,27650
TYA,12/08/2008,11.8,11.8,11.0,11.0,37210
TYA,12/05/2008,11.5,11.7,11.5,11.5,19390
TYA,12/04/2008,12.0,12.1,11.6,12.1,23250
TYA,12/03/2008,11.5,12.0,11.5,11.8,16900
TYA,12/02/2008,11.4,11.9,11.4,11.5,16240
TYA,12/01/2008,11.9,12.1,11.9,11.9,22670
TYA,11/28/2008,11.4,11.9,11.4,11.9,34970
TYA,11/27/2008,11.7,12.0,11.4,11.4,36020
TYA,11/26/2008,12.7,12.7,11.9,11.9,51910
TYA,11/25/2008,12.5,12.6,12.3,12.5,7000
TYA,11/24/2008,12.8,12.9,12.5,12.5,36660
TYA,11/21/2008,12.3,12.8,12.3,12.8,27570
TYA,11/20/2008,12.9,13.0,12.7,12.8,34600
TYA,11/19/2008,13.6,13.6,13.0,13.3,17090
TYA,11/18/2008,13.2,13.3,13.2,13.2,26400
TYA,11/17/2008,13.7,13.7,13.4,13.5,31230
TYA,11/14/2008,14.4,14.4,13.4,13.9,141700
TYA,11/13/2008,13.4,14.0,13.3,13.8,26350
TYA,11/12/2008,12.7,13.5,12.7,13.5,40110
TYA,11/11/2008,13.5,13.5,13.0,13.0,82330
TYA,11/10/2008,13.3,14.0,13.3,13.5,40720
TYA,11/07/2008,14.0,14.7,14.0,14.0,65730
TYA,11/06/2008,14.7,15.4,14.7,14.7,63850
TYA,11/05/2008,15.4,15.4,15.4,15.4,46030
TYA,11/04/2008,14.1,14.7,14.0,14.7,63350
TYA,11/03/2008,14.3,14.7,14.0,14.0,81810
TYA,10/31/2008,14.6,14.8,14.6,14.7,44940
TYA,10/30/2008,13.8,14.4,13.8,14.4,47710
TYA,10/29/2008,13.8,13.8,13.1,13.8,103270
TYA,10/28/2008,13.2,13.8,13.2,13.2,135320
TYA,10/27/2008,13.8,13.8,13.8,13.8,18970
TYA,10/24/2008,14.7,15.2,14.5,14.5,43630
TYA,10/23/2008,15.2,15.2,15.2,15.2,89740
TYA,10/22/2008,16.2,16.2,15.5,16.0,61600
TYA,10/21/2008,16.2,16.2,15.6,16.2,132640
TYA,10/20/2008,16.3,16.3,15.5,15.5,18280
TYA,10/17/2008,15.5,15.9,15.4,15.9,34500
TYA,10/16/2008,15.4,16.1,15.4,15.5,76410
TYA,10/15/2008,16.2,16.2,15.5,16.2,140580
TYA,10/14/2008,15.5,15.5,15.5,15.5,1150
TYA,10/13/2008,13.6,14.8,13.6,14.8,53880
TYA,10/10/2008,14.2,14.4,14.2,14.2,95640
TYA,10/09/2008,14.7,16.0,14.7,14.9,110460
TYA,10/08/2008,15.3,15.5,15.3,15.3,144020
TYA,10/07/2008,16.1,16.1,16.1,16.1,7000
TYA,10/06/2008,17.0,17.0,16.9,16.9,79100
TYA,10/03/2008,17.6,18.0,17.6,17.7,52840
TYA,10/02/2008,18.0,18.1,17.4,18.0,105300
TYA,10/01/2008,17.8,17.8,16.5,17.4,109200
TYA,09/30/2008,17.1,17.1,17.1,17.1,8660
TYA,09/29/2008,18.5,18.8,17.9,18.0,145410
TYA,09/26/2008,19.2,19.2,17.8,18.8,152950
TYA,09/25/2008,18.0,18.3,17.7,18.3,103770
TYA,09/24/2008,18.0,18.2,17.5,17.5,266930
TYA,09/23/2008,18.0,18.2,17.5,18.2,386510
TYA,09/22/2008,17.4,17.4,17.4,17.4,5560
TYA,09/19/2008,16.6,16.6,16.6,16.6,7860
TYA,09/18/2008,14.5,15.9,14.5,15.9,438000
TYA,09/17/2008,15.2,15.2,15.2,15.2,9380
TYA,09/16/2008,16.0,16.0,16.0,16.0,48640
