<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
HAS,04/13/2009,10.2,10.2,10.2,10.2,1420
HAS,04/10/2009,9.8,9.8,9.8,9.8,27320
HAS,04/09/2009,9.6,9.6,9.2,9.4,68150
HAS,04/08/2009,9.7,10.0,9.6,9.6,95110
HAS,04/07/2009,9.6,9.6,9.3,9.6,106620
HAS,04/03/2009,9.2,9.2,9.2,9.2,5330
HAS,04/02/2009,8.8,8.8,8.8,8.8,87560
HAS,04/01/2009,8.3,8.4,8.1,8.4,26550
HAS,03/31/2009,8.0,8.1,8.0,8.0,19580
HAS,03/30/2009,8.3,8.3,8.0,8.2,16020
HAS,03/27/2009,8.4,8.5,8.3,8.3,30880
HAS,03/26/2009,8.6,8.6,8.4,8.4,7600
HAS,03/25/2009,8.4,8.7,8.4,8.5,17760
HAS,03/24/2009,8.5,8.6,8.4,8.6,18160
HAS,03/23/2009,8.6,8.6,8.2,8.2,8350
HAS,03/20/2009,8.0,8.6,8.0,8.3,5970
HAS,03/19/2009,8.4,8.7,8.3,8.3,43190
HAS,03/18/2009,9.0,9.0,8.7,8.7,30100
HAS,03/17/2009,8.5,8.8,8.5,8.6,31820
HAS,03/16/2009,8.4,8.5,8.4,8.4,51780
HAS,03/13/2009,8.6,8.6,8.4,8.4,54990
HAS,03/12/2009,8.5,8.5,8.2,8.5,128590
HAS,03/11/2009,8.2,8.2,8.2,8.2,4440
HAS,03/10/2009,7.7,7.8,7.6,7.8,20730
HAS,03/09/2009,7.5,7.8,7.5,7.7,39410
HAS,03/06/2009,7.5,7.5,7.5,7.5,16700
HAS,03/05/2009,7.2,7.2,7.2,7.2,15670
HAS,03/04/2009,6.9,6.9,6.9,6.9,27280
HAS,03/03/2009,6.5,6.6,6.5,6.6,24370
HAS,03/02/2009,6.7,6.7,6.6,6.6,6000
HAS,02/27/2009,6.6,6.7,6.6,6.7,16530
HAS,02/26/2009,6.2,6.7,6.2,6.6,10850
HAS,02/25/2009,6.5,6.5,6.5,6.5,5470
HAS,02/24/2009,6.4,6.4,6.2,6.2,6850
HAS,02/23/2009,6.7,6.7,6.4,6.5,14900
HAS,02/20/2009,6.8,6.8,6.7,6.7,10140
HAS,02/19/2009,6.6,6.9,6.5,6.8,14670
HAS,02/18/2009,6.8,7.0,6.8,6.8,9550
HAS,02/17/2009,6.8,6.9,6.8,6.9,7570
HAS,02/16/2009,7.1,7.1,7.0,7.0,8120
HAS,02/13/2009,7.2,7.2,7.1,7.2,5800
HAS,02/12/2009,7.0,7.2,7.0,7.2,7010
HAS,02/11/2009,7.1,7.1,7.1,7.1,5740
HAS,02/10/2009,7.1,7.1,7.1,7.1,1510
HAS,02/09/2009,7.1,7.4,7.1,7.4,14320
HAS,02/06/2009,7.1,7.1,7.1,7.1,6920
HAS,02/05/2009,7.2,7.3,7.2,7.2,5410
HAS,02/04/2009,7.5,7.5,7.3,7.5,15900
HAS,02/03/2009,7.4,7.4,7.2,7.2,13500
HAS,02/02/2009,7.4,7.7,7.4,7.5,7840
HAS,01/23/2009,7.3,7.7,7.3,7.7,12320
HAS,01/22/2009,7.3,7.4,7.3,7.4,1210
HAS,01/21/2009,7.1,7.2,7.0,7.2,8710
HAS,01/20/2009,7.1,7.3,7.1,7.2,7570
HAS,01/19/2009,6.9,7.2,6.9,7.2,14200
HAS,01/16/2009,6.8,6.9,6.8,6.9,6220
HAS,01/15/2009,6.8,6.8,6.8,6.8,13590
HAS,01/14/2009,6.7,6.9,6.7,6.8,6980
HAS,01/13/2009,6.7,6.9,6.7,6.8,14460
HAS,01/12/2009,6.8,6.8,6.6,6.8,20210
HAS,01/09/2009,6.7,6.8,6.6,6.7,9950
HAS,01/08/2009,6.7,6.7,6.7,6.7,10720
HAS,01/07/2009,7.0,7.0,6.9,7.0,10570
HAS,01/06/2009,6.5,6.7,6.5,6.7,9130
HAS,01/05/2009,6.5,6.6,6.4,6.4,10410
HAS,01/02/2009,7.0,7.0,6.6,6.6,5060
HAS,12/31/2008,6.7,7.1,6.7,6.9,2520
HAS,12/30/2008,6.8,6.9,6.8,6.9,3200
HAS,12/29/2008,6.5,6.8,6.5,6.8,950
HAS,12/26/2008,6.6,6.7,6.5,6.6,5510
HAS,12/25/2008,6.7,6.7,6.6,6.6,1150
HAS,12/24/2008,6.6,6.7,6.6,6.7,4840
HAS,12/23/2008,6.7,6.7,6.5,6.6,10010
HAS,12/22/2008,6.9,6.9,6.6,6.8,9850
HAS,12/19/2008,6.9,7.2,6.9,6.9,4880
HAS,12/18/2008,7.2,7.2,7.2,7.2,2000
HAS,12/16/2008,6.8,7.2,6.8,7.2,720
