<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
TDH,06/11/2009,47.3,47.6,45.5,47.6,222540
TDH,06/10/2009,46.7,46.7,45.5,45.5,118810
TDH,06/09/2009,48.5,48.5,45.2,47.9,222120
TDH,06/08/2009,47.3,47.3,47.3,47.3,59120
TDH,06/05/2009,45.2,45.2,45.2,45.2,106430
TDH,06/04/2009,41.9,43.1,41.6,43.1,237530
TDH,06/03/2009,41.0,42.2,40.7,41.3,298540
TDH,06/02/2009,40.7,40.7,40.7,40.7,83590
TDH,06/01/2009,38.3,38.9,38.3,38.9,150010
TDH,05/29/2009,37.7,37.7,36.5,37.1,69740
TDH,05/28/2009,36.8,37.7,36.5,36.5,170740
TDH,05/27/2009,38.9,39.5,38.3,38.3,167640
TDH,05/26/2009,40.1,40.7,38.3,38.9,295970
TDH,05/25/2009,37.1,38.9,37.1,38.9,215600
TDH,05/22/2009,37.1,37.7,36.5,37.1,180060
TDH,05/21/2009,36.5,39.2,36.5,38.3,298610
TDH,05/20/2009,36.8,37.7,34.7,37.4,196020
TDH,05/19/2009,36.2,36.2,36.2,36.2,124560
TDH,05/18/2009,34.1,35.3,33.8,34.7,174490
TDH,05/15/2009,33.8,33.8,33.5,33.8,161460
TDH,05/14/2009,31.4,32.6,31.4,32.3,207400
TDH,05/13/2009,32.9,34.7,32.6,32.9,321730
TDH,05/12/2009,32.0,34.1,31.7,34.1,168630
TDH,05/11/2009,33.5,33.5,32.6,32.6,122700
TDH,05/08/2009,32.3,32.9,32.0,32.6,207400
TDH,05/07/2009,31.4,31.4,31.1,31.4,267540
TDH,05/06/2009,30.2,30.8,29.5,29.9,397640
TDH,05/05/2009,29.4,29.4,29.4,29.4,33800
TDH,05/04/2009,28.0,28.0,28.0,28.0,9310
TDH,04/29/2009,26.4,26.8,26.2,26.7,90880
TDH,04/28/2009,24.9,25.5,24.9,25.5,65680
TDH,04/27/2009,25.3,25.4,24.5,24.9,35000
TDH,04/24/2009,24.4,24.9,23.5,24.4,199140
TDH,04/23/2009,24.5,25.4,24.5,24.7,135660
TDH,04/22/2009,24.8,25.6,24.3,25.0,367560
TDH,04/21/2009,24.8,24.8,24.8,24.8,84980
TDH,04/20/2009,26.1,26.1,26.1,26.1,44350
TDH,04/17/2009,28.3,28.3,27.4,27.4,193080
TDH,04/16/2009,29.2,29.2,28.4,28.8,199250
TDH,04/15/2009,28.4,29.9,27.8,28.6,249120
TDH,04/14/2009,28.7,28.7,28.2,28.7,397900
TDH,04/13/2009,27.4,27.4,27.4,27.4,10460
TDH,04/10/2009,26.1,26.1,26.1,26.1,549020
TDH,04/09/2009,25.9,25.9,24.7,24.9,175390
TDH,04/08/2009,25.0,26.1,24.7,24.7,213800
TDH,04/07/2009,25.8,25.8,24.6,25.8,409980
TDH,04/03/2009,24.6,24.6,24.4,24.6,160070
TDH,04/02/2009,23.1,23.4,22.8,23.4,191120
TDH,04/01/2009,21.4,22.3,21.3,22.3,160070
TDH,03/31/2009,21.6,21.8,21.3,21.3,199190
TDH,03/30/2009,22.7,23.0,22.1,22.4,149590
TDH,03/27/2009,23.8,23.8,22.7,22.7,269730
TDH,03/26/2009,22.8,22.8,22.5,22.7,174450
TDH,03/25/2009,20.7,21.7,20.4,21.7,273490
TDH,03/24/2009,20.7,20.7,20.7,20.7,92540
TDH,03/23/2009,19.9,19.9,19.3,19.8,157420
TDH,03/20/2009,19.3,20.2,19.2,19.4,132180
TDH,03/19/2009,20.2,20.7,19.3,19.3,116190
TDH,03/18/2009,20.0,20.2,19.9,20.2,196100
TDH,03/17/2009,19.0,19.5,19.0,19.3,119980
TDH,03/16/2009,18.2,18.7,18.2,18.7,31620
TDH,03/13/2009,18.5,18.5,18.2,18.2,68270
TDH,03/12/2009,18.3,18.6,18.1,18.1,53750
TDH,03/11/2009,19.1,19.1,18.6,18.7,82160
TDH,03/10/2009,18.2,18.5,18.2,18.5,41580
TDH,03/09/2009,17.9,18.3,17.9,18.1,24220
TDH,03/06/2009,17.9,18.1,17.8,18.0,32700
TDH,03/05/2009,18.0,18.2,17.8,18.2,26060
TDH,03/04/2009,17.4,17.7,17.2,17.5,28010
TDH,03/03/2009,17.1,17.3,17.1,17.2,70470
TDH,03/02/2009,17.7,18.3,17.4,17.7,64880
TDH,02/27/2009,17.3,17.9,17.0,17.7,22150
TDH,02/26/2009,16.5,17.6,16.5,17.4,53810
TDH,02/25/2009,17.3,17.3,17.3,17.3,42080
TDH,02/24/2009,17.8,17.8,16.5,16.5,44270
TDH,02/23/2009,17.3,17.4,16.8,17.0,45690
TDH,02/20/2009,18.1,18.1,17.5,17.5,70090
TDH,02/19/2009,18.8,18.8,18.1,18.1,75510
TDH,02/18/2009,18.5,18.7,18.4,18.4,163550
TDH,02/17/2009,19.1,19.1,18.5,19.0,115330
TDH,02/16/2009,19.5,19.5,19.1,19.2,49600
TDH,02/13/2009,19.1,19.3,19.0,19.3,61540
TDH,02/12/2009,18.3,19.3,18.3,19.0,93680
TDH,02/11/2009,18.3,18.5,18.3,18.5,85130
