Total Correction Rate
0
PR Curve
0.548055718869579
0	1
0.004081632	0.1428571
0.008163265	0.2222222
0.0122449	0.2307692
0.01632653	0.2352941
0.02040816	0.25
0.0244898	0.2857143
0.02857143	0.3181818
0.03265306	0.32
0.03673469	0.3333333
0.04081633	0.3448276
0.04489796	0.3666667
0.04897959	0.3529412
0.05306122	0.3714286
0.05714286	0.3888889
0.06122449	0.4054054
0.06530612	0.3902439
0.06938776	0.4047619
0.07346939	0.4186046
0.07755102	0.4318182
0.08163265	0.4166667
0.08571429	0.42
0.08979592	0.4313726
0.09387755	0.4423077
0.09795918	0.4528302
0.1020408	0.462963
0.1061224	0.4727273
0.1102041	0.4821429
0.1142857	0.4912281
0.1183673	0.5
0.122449	0.5084746
0.1265306	0.5166667
0.1306122	0.5245901
0.1346939	0.5076923
0.1387755	0.5074627
0.1428571	0.5072464
0.1469388	0.5142857
0.1510204	0.5211267
0.155102	0.5135135
0.1591837	0.52
0.1632653	0.5263158
0.1673469	0.5324675
0.1714286	0.5384616
0.1755102	0.5443038
0.1795918	0.5301205
0.1836735	0.5294118
0.1877551	0.5348837
0.1918367	0.5340909
0.1959184	0.5393258
0.2	0.5444444
0.2040816	0.5494506
0.2081633	0.5483871
0.2122449	0.5473684
0.2163265	0.5463917
0.2204082	0.5510204
0.2244898	0.5445545
0.2285714	0.5490196
0.2326531	0.5533981
0.2367347	0.5420561
0.2408163	0.5462963
0.244898	0.5454546
0.2489796	0.5495495
0.2530612	0.5486726
0.2571429	0.5526316
0.2612245	0.5517241
0.2653061	0.5555556
0.2693878	0.5593221
0.2734694	0.5630252
0.277551	0.5619835
0.2816327	0.5655738
0.2857143	0.5691057
0.2897959	0.568
0.2938775	0.5625
0.2979592	0.5615385
0.3020408	0.5606061
0.3061225	0.5639098
0.3102041	0.5671642
0.3142857	0.5539568
0.3183673	0.5531915
0.322449	0.556338
0.3265306	0.5555556
0.3306122	0.5510204
0.3346939	0.5503356
0.3387755	0.5460526
0.3428572	0.5454546
0.3469388	0.5379747
0.3510204	0.5375
0.355102	0.537037
0.3591837	0.5398773
0.3632653	0.5426829
0.3673469	0.5454546
0.3714286	0.5481928
0.3755102	0.5508982
0.3795918	0.5535714
0.3836735	0.556213
0.3877551	0.5588235
0.3918367	0.5581396
0.3959184	0.5574713
0.4	0.56
0.4040816	0.5625
0.4081633	0.5617977
0.4122449	0.5642458
0.4163265	0.5604396
0.4204082	0.5628415
0.4244898	0.5652174
0.4285714	0.5675676
0.4326531	0.5698925
0.4367347	0.5721925
0.4408163	0.5714286
0.4448979	0.5736842
0.4489796	0.5699482
0.4530612	0.572165
0.4571429	0.5714286
0.4612245	0.573604
0.4653061	0.5757576
0.4693878	0.5778894
0.4734694	0.5771144
0.477551	0.5792079
0.4816326	0.5812808
0.4857143	0.5804878
0.4897959	0.5825243
0.4938776	0.5845411
0.4979592	0.5865384
0.5020408	0.5885168
0.5061225	0.5876777
0.5102041	0.5896226
0.5142857	0.5915493
0.5183674	0.5934579
0.522449	0.5953488
0.5265306	0.5972222
0.5306122	0.5990784
0.5346939	0.6009175
0.5387755	0.6027398
0.5428572	0.6045455
0.5469388	0.5982143
0.5510204	0.5921053
0.5551021	0.5938864
0.5591837	0.5956522
0.5632653	0.5974026
0.5673469	0.5940171
0.5714286	0.5907173
0.5755102	0.592437
0.5795918	0.5941423
0.5836735	0.593361
0.5877551	0.5950413
0.5918368	0.5967078
0.5959184	0.5983607
0.6	0.6
0.6040816	0.601626
0.6081632	0.6008065
0.6122449	0.6
0.6163265	0.6015936
0.6204082	0.6031746
0.6244898	0.6047431
0.6285715	0.6015625
0.6326531	0.5984556
0.6367347	0.5977011
0.6408163	0.5992367
0.6448979	0.593985
0.6489796	0.5824176
0.6530612	0.5818182
0.6571429	0.5833333
0.6612245	0.5848376
0.6653062	0.5842294
0.6693878	0.5836299
0.6734694	0.5830389
0.677551	0.5804196
0.6816326	0.5818815
0.6857143	0.5833333
0.6897959	0.5847751
0.6938776	0.5821918
0.6979592	0.5816327
0.7020408	0.5830508
0.7061225	0.5844595
0.7102041	0.5838926
0.7142857	0.5852843
0.7183673	0.5866666
0.722449	0.5860927
0.7265306	0.5855263
0.7306122	0.5868853
0.7346939	0.5882353
0.7387755	0.5895765
0.7428572	0.5870968
0.7469388	0.5865384
0.7510204	0.5878595
0.755102	0.5891719
0.7591836	0.5886076
0.7632653	0.5899054
0.7673469	0.591195
0.7714286	0.590625
0.7755102	0.5919003
0.7795919	0.5895061
0.7836735	0.5889571
0.7877551	0.5902141
0.7918367	0.5896657
0.7959183	0.5855856
