labels 0 -1 1
1 1 3.33334290340804E-14 1.66667692465048E-14 0.99999999999995 
1 1 1.06539363020571E-10 5.38681540295869E-11 0.999999999839592 
1 -1 0.0266108388799583 0.866417068325319 0.106972092794723 
1 1 0.0132248190368293 0.00783188036858008 0.978943300594591 
0 1 0.00804873706892384 0.411994557339561 0.579956705591516 
1 -1 0.0315263186840721 0.847924456331463 0.120549224984465 
0 1 0.00657992866873349 0.00216181178767336 0.991258259543593 
0 1 3.05120986441313E-06 2.02107402055674E-06 0.999994927716115 
1 1 0.00723636084285067 0.290278658495038 0.702484980662111 
0 -1 0.0097459096967758 0.937745234624918 0.0525088556783064 
0 1 0.0084435792061132 0.00376040918578547 0.987796011608101 
1 1 0.000956448681392864 0.0672965903391465 0.931746960979461 
1 1 6.27832116013107E-09 7.53460817724528E-09 0.999999986187071 
1 1 1.43083611649797E-09 1.71687687360689E-09 0.999999996852287 
1 1 0.000886053866985053 0.176687696700605 0.82242624943241 
1 1 6.8512288412863E-09 8.17889627470701E-09 0.999999984969875 
1 1 0.00196056643189532 0.352425575429533 0.645613858138572 
1 -1 0.00546604713623921 0.653309009171128 0.341224943692633 
1 -1 0.0135981307050565 0.909391137283012 0.0770107320119315 
1 1 0.000114414014093141 0.0564317057862529 0.943453880199654 
1 1 6.64299265960688E-07 7.98064387282006E-07 0.999998537636347 
1 -1 0.00433757655051066 0.650266590308946 0.345395833140543 
1 1 0.00029236846688472 0.0235095569293953 0.97619807460372 
0 -1 0.009993111604401 0.944139604331629 0.0458672840639703 
0 1 0.00157434403506227 0.00466131639226628 0.993764339572671 
0 -1 0.10859551140144 0.674151799141567 0.217252689456993 
1 1 0.2235320437612 0.204100285401294 0.572367670837507 
1 1 2.80392024723913E-07 3.36741990743309E-07 0.999999382865985 
1 1 1.15658121889981E-07 1.38861237538017E-07 0.999999745480641 
1 1 1.54763978155886E-11 1.84762943649455E-11 0.999999999966047 
1 1 0.00289507845625486 0.260363667537887 0.736741254005858 
1 1 3.33488442274505E-14 1.66840261317215E-14 0.99999999999995 
1 -1 0.0220005546111465 0.882086326556425 0.0959131188324282 
1 1 7.93122755434386E-09 9.51782834230778E-09 0.999999982550944 
0 1 1.27723322150939E-06 1.53428707424354E-06 0.999997188479704 
0 1 0.00900001267810581 0.0840155732152719 0.906984414106622 
0 1 7.0677072254615E-09 6.18679523339998E-09 0.999999986745498 
0 -1 0.294960032753762 0.384748650166587 0.320291317079651 
0 -1 0.0413506534511267 0.822721973639396 0.135927372909478 
-1 -1 0.0840005783448846 0.722017383784872 0.193982037870244 
-1 -1 0.00290058590310996 0.960464892908061 0.0366345211888286 
-1 -1 0.286387130934452 0.397514466560982 0.316098402504565 
-1 1 3.96959123015697E-08 4.47147831335032E-08 0.999999915589305 
-1 1 0.0142838506701859 0.00151562953617904 0.984200519793635 
-1 -1 0.187650743898283 0.537763547021767 0.27458570907995 
-1 1 2.38312814735533E-07 2.8581901178576E-07 0.999999475868174 
-1 1 0.180974192072063 0.111862637016352 0.707163170911585 
-1 1 7.71873716664724E-09 9.26313847950384E-09 0.999999983018124 
-1 1 1.37381330051237E-09 1.64841304063605E-09 0.999999996977774 
-1 1 3.33333412530975E-14 1.66666710580192E-14 0.99999999999995 
-1 1 3.53070129573147E-14 1.91456949661727E-14 0.999999999999946 
-1 1 3.57269049241545E-07 4.28913430467052E-07 0.99999921381752 
-1 1 5.90176323500927E-08 7.07640392903171E-08 0.999999870218328 
-1 1 3.41028768477525E-11 2.31625696373121E-11 0.999999999942735 
-1 1 2.56261180116635E-14 3.01074947160912E-14 0.999999999999944 
-1 1 1.11429709604245E-07 1.33774680037549E-07 0.99999975479561 
-1 1 9.44257716398651E-07 1.13100336598551E-06 0.999997924738918 
-1 1 0.00089236643378322 0.001327736586939 0.997779896979278 
0 1 0.0466621553129715 0.0131210465129887 0.94021679817404 
0 1 0.0349378318185401 0.00614466319154809 0.958917504989912 
0 1 0.000851930162557907 0.00735620012669955 0.991791869710743 
0 1 8.78287210578615E-10 1.05353502736344E-09 0.999999998068178 
0 1 0.00109405678246223 0.00848554884351689 0.990420394374021 
0 1 0.0446911775043799 0.108808973921686 0.846499848573934 
0 1 2.27646829699977E-12 1.21709298263991E-12 0.999999999996506 
0 1 0.00196481875453117 0.000124086721741447 0.997911094523727 
0 1 2.30331947045348E-07 2.76575174691065E-07 0.999999493092878 
0 1 1.00225044007788E-11 1.19641212308405E-11 0.999999999978013 
0 1 0.0524417948336916 0.413927299559886 0.533630905606422 
0 1 6.03713998789107E-14 3.57368798469026E-14 0.999999999999904 
0 1 0.107118510676412 0.107586934606623 0.785294554716965 
0 -1 0.114836024144588 0.667287987029268 0.217875988826144 
0 1 3.33334608560818E-14 1.66668048416147E-14 0.99999999999995 
0 1 0.322796665996796 0.314417908934439 0.362785425068764 
0 1 1.19417180587664E-10 1.42909339701486E-10 0.999999999737673 
0 1 0.00174417858719149 0.0640420768080232 0.934213744604785 
0 1 0.00606055617977535 0.0284456786818417 0.965493765138383 
0 1 1.89322149957985E-09 1.43887908890878E-09 0.999999996667899 
0 -1 0.299714714270347 0.401117171118274 0.299168114611379 
0 1 0.00239022427873087 0.0319300575636523 0.965679718157617 
0 -1 0.000376172417171816 0.989619438775731 0.0100043888070966 
0 -1 0.019796087777682 0.897271680160574 0.0829322320617442 
0 1 3.33335528278145E-14 1.66669077190275E-14 0.99999999999995 
0 -1 0.138315786670226 0.627632545868611 0.234051667461163 
0 1 0.0182330761444728 0.246343484153485 0.735423439702042 
0 -1 0.00580947584447068 0.947414629400739 0.0467758947547903 
0 1 0.0115989943879324 0.362801502978763 0.625599502633305 
0 1 0.00579355026630906 0.273878957631162 0.72032749210253 
0 1 0.00654598069093033 0.169608893337981 0.823845125971089 
0 1 3.3351243082627E-14 1.66867140967963E-14 0.99999999999995 
0 1 0.00059510024004666 0.0232232636107962 0.976181636149157 
0 -1 0.0134106128259472 0.928340764803475 0.0582486223705781 
0 1 3.33333405555542E-14 1.66666702777773E-14 0.99999999999995 
0 1 0.00204908064570183 0.0801434036501378 0.91780751570416 
0 1 3.34286775906109E-14 1.6773847058077E-14 0.99999999999995 
0 1 3.33333405555542E-14 1.66666702777773E-14 0.99999999999995 
0 1 9.11568267253775E-05 0.00889524707385481 0.99101359609942 
0 1 3.62010633289982E-14 2.05108934306683E-14 0.999999999999943 
0 1 2.70760933071579E-09 3.22593893013685E-09 0.999999994066452 
0 1 9.8641026695217E-09 1.18027619920789E-08 0.999999978333135 
0 1 3.53892733687288E-08 4.22380648652851E-08 0.999999922372662 
1 1 0.00071635208468757 0.00740496468819092 0.991878683227122 
1 1 2.36261163037121E-08 1.6698296839622E-08 0.999999959675587 
0 -1 0.000156862417765539 0.993523927632813 0.00631920994942174 
0 1 0.176095022576368 0.0503574041952075 0.773547573228425 
1 1 0.231117516018475 0.10233045658684 0.666552027394684 
1 1 0.272365724019105 0.336805925894121 0.390828350086774 
0 1 0.00332841626171542 0.260909578138518 0.735762005599766 
0 -1 0.000139674197305452 0.993599664499232 0.00626066130346233 
