labels -1 0 1
0 0 0.0178550073391059 0.904878797727045 0.077266194933849 
0 0 0.0100888566648533 0.985181364301163 0.00472977903398411 
0 0 0.432535130131388 0.567118470740308 0.000346399128304903 
0 0 0.184132118330048 0.812896193996404 0.00297168767354767 
0 -1 0.936494152633715 0.0634940590416302 1.17883246551643E-05 
-1 -1 0.927654506500512 0.0722185554957948 0.000126938003693787 
-1 0 0.288085308995392 0.711459432266803 0.000455258737805494 
-1 0 0.204301594568268 0.794409471010023 0.00128893442170836 
-1 0 0.245304922361408 0.752746572404013 0.00194850523457857 
-1 0 0.0449695578114803 0.951915845871089 0.00311459631743025 
-1 0 0.0195753620228003 0.976085691302674 0.00433894667452605 
0 0 0.0377988143852646 0.95982317054014 0.00237801507459552 
-1 0 0.0186617585733679 0.96282602384226 0.0185122175843725 
-1 0 0.0274498228477827 0.967035970128712 0.00551420702350532 
0 0 0.00687002747356085 0.970644304644642 0.0224856678817976 
-1 0 0.0114190487742146 0.948383508729311 0.0401974424964746 
-1 0 0.00636949813588346 0.973185426354481 0.0204450755096356 
-1 0 0.0805950692366108 0.91611667232785 0.00328825843553923 
0 0 0.00916986735456384 0.984547017738522 0.00628311490691398 
0 0 0.0283646633591771 0.963678710093804 0.00795662654701913 
0 0 0.0397811122371322 0.938788306169335 0.0214305815935335 
0 0 0.0211045015013557 0.955032051003427 0.0238634474952167 
0 0 0.0215349878368156 0.970367134140499 0.00809787802268512 
0 0 0.00916294457842373 0.953459677853082 0.0373773775684942 
0 0 0.0170730192136517 0.952133814257588 0.03079316652876 
0 0 0.14022616119202 0.858053245104326 0.0017205937036535 
0 0 0.00337385102030004 0.946898574602135 0.0497275743775648 
0 0 0.00504198201403674 0.910233042252165 0.0847249757337984 
0 0 0.0697464063872364 0.925090269247641 0.00516332436512237 
0 0 0.0241674368960345 0.963395029115162 0.0124375339888038 
0 0 0.00354136630243594 0.97680056731376 0.019658066383804 
0 0 0.00461108422635507 0.97952708490091 0.0158618308727346 
0 0 0.0318477620210048 0.942518361040015 0.0256338769389805 
0 0 0.105152551895024 0.890405043075114 0.00444240502986237 
0 0 0.0108243895757781 0.977172309623776 0.0120033008004464 
0 0 0.0283870815194172 0.948403188463291 0.0232097300172911 
0 0 0.0404073007522312 0.930255572504156 0.0293371267436132 
0 0 0.00384553585944796 0.913355552206916 0.0827989119336364 
0 0 0.00315146730031412 0.79691746991813 0.199931062781556 
0 0 0.00461706139480113 0.869953860749681 0.125429077855518 
0 1 0.0027446998240283 0.328168372247521 0.669086927928451 
0 1 0.102497297506336 0.358695847877135 0.538806854616529 
0 0 0.0485846291415899 0.7863826375849 0.16503273327351 
0 0 0.000253450783473914 0.991582289398119 0.0081642598184069 
0 0 0.000239526644625667 0.991902908630052 0.00785756472532258 
0 0 0.00025427876781209 0.991644885288992 0.00810083594319579 
0 0 0.00311609209268619 0.958187121386678 0.038696786520636 
0 0 0.0140468387249605 0.984622829768055 0.00133033150698477 
-1 0 9.1628575351707E-05 0.994744887705986 0.0051634837186621 
0 0 4.20601488278813E-05 0.996679905909009 0.00327803394216275 
-1 0 8.96162961748354E-05 0.995132946215819 0.00477743748800565 
-1 0 3.74604839775355E-05 0.996887457713025 0.00307508180299745 
-1 0 0.0148033632044554 0.984942215554661 0.000254421240883594 
-1 0 0.00443779197415716 0.995505612686098 5.65953397447994E-05 
-1 0 0.0408169561269828 0.9591788840761 4.15979691733974E-06 
-1 0 0.0210056729980094 0.978969523591125 2.4803410865043E-05 
-1 0 0.0203467489008507 0.979649843470124 3.40762902577595E-06 
-1 0 0.00249922564242203 0.99749350115256 7.27320501817864E-06 
-1 0 0.131381458312174 0.868591914021922 2.6627665904004E-05 
-1 0 0.0445090711317486 0.955489969257361 9.59610890730892E-07 
-1 0 0.214853820335284 0.785146023016166 1.56648549736381E-07 
-1 -1 0.526750941242361 0.473120198765015 0.000128859992623563 
-1 -1 0.960533283819819 0.0394630237794469 3.69240073427511E-06 
-1 -1 0.972416851634824 0.0275822917908578 8.56574318191795E-07 
-1 -1 0.754138516892936 0.245854745432058 6.73767500551608E-06 
-1 -1 0.855477388784742 0.144522093696012 5.17519246784401E-07 
-1 -1 0.95148283411968 0.0485171103826457 5.54976748559001E-08 
-1 -1 0.548169289593078 0.45171654120161 0.000114169205312098 
-1 0 0.461594850646586 0.538193430015004 0.000211719338409835 
-1 -1 0.930309578079069 0.0696802960958418 1.01258250888702E-05 
-1 -1 0.94382849809472 0.0561711585260233 3.43379256868266E-07 
0 -1 0.934714302605536 0.0652790329632069 6.66443125742059E-06 
-1 0 0.292058367184455 0.707931965662314 9.66715323037524E-06 
0 -1 0.514739327792042 0.485125262406203 0.0001354098017555 
0 0 0.049708786469167 0.950276631405705 1.45821251277473E-05 
0 0 0.027942135592284 0.972002028986347 5.58354213687957E-05 
-1 0 0.07197359190827 0.92796654301236 5.98650793695088E-05 
-1 0 0.200180786285016 0.799766601680297 5.26120346866948E-05 
0 0 0.313311701883623 0.684212707330255 0.00247559078612174 
-1 0 0.0430712993062857 0.948638572334144 0.00829012835957003 
-1 0 0.328965632493228 0.669962122734188 0.00107224477258372 
0 -1 0.61418848383138 0.385737552047691 7.39641209293079E-05 
0 0 0.126297522884476 0.872795314580971 0.000907162534553168 
0 0 0.128598603228608 0.87075132770988 0.00065006906151247 
0 0 0.0127678148004881 0.98664096587623 0.000591219323281921 
0 0 0.00248440370369248 0.994495039368462 0.00302055692784601 
0 0 0.000774811698863911 0.984937167781059 0.0142880205200771 
0 0 0.00661049373858268 0.972458559356903 0.0209309469045141 
0 0 0.00694330271937574 0.983644243884861 0.00941245339576284 
0 0 0.0161745459692084 0.98038812710835 0.00343732692244189 
0 0 0.0324050163543938 0.959518154631567 0.0080768290140399 
0 0 0.00773601902075682 0.984576218127464 0.00768776285177879 
0 0 0.0958877640926022 0.901431240394424 0.00268099551297361 
0 0 0.0861074910373457 0.910369398776276 0.00352311018637825 
0 0 0.0291899916983677 0.967038703609741 0.00377130469189093 
0 0 0.177240375138622 0.801639627350823 0.0211199975105547 
0 0 0.11999069206298 0.877796477274337 0.0022128306626821 
0 0 0.103525009090839 0.894586971508483 0.00188801940067769 
0 0 0.232597675356932 0.766484932465111 0.000917392177956986 
-1 0 0.114959182134441 0.881710345230399 0.00333047263515993 
-1 0 0.141229502729361 0.855222385759954 0.00354811151068485 
-1 0 0.304264703495653 0.692633801797088 0.00310149470725857 
0 0 0.111536050815704 0.883192416538564 0.00527153264573212 
0 0 0.0787750234899012 0.891352301939466 0.029872674570633 
0 0 0.11558167107119 0.868244686667498 0.0161736422613119 
0 0 0.0979348989849858 0.869422388970287 0.0326427120447273 
0 0 0.20254627537262 0.776958790212221 0.0204949344151588 
-1 0 0.087075970877211 0.904378497440303 0.00854553168248553 
-1 0 0.166094497762473 0.829435753007054 0.00446974923047304 
-1 0 0.1096410483883 0.878045179254437 0.0123137723572629 
-1 0 0.380945536256429 0.61331450434927 0.00573995939430142 
-1 0 0.334107054568775 0.631362433241948 0.0345305121892763 
-1 0 0.199986413887667 0.777856067417297 0.0221575186950357 
-1 0 0.185041748718061 0.792362835930899 0.02259541535104 
0 0 0.110439230627505 0.831804003668454 0.0577567657040414 
0 0 0.0196476285813265 0.58937596102491 0.390976410393764 
0 0 0.0178826325303512 0.69780308681036 0.284314280659289 
1 0 0.00808515032658853 0.518537589276524 0.473377260396887 
1 1 0.00537572393494186 0.461391351435206 0.533232924629852 
1 1 0.00130434549127869 0.391273003157802 0.60742265135092 
1 0 0.000605221861319025 0.517431967047031 0.48196281109165 
1 0 0.00188735992424654 0.632604737411247 0.365507902664507 
1 0 0.00356599190650683 0.576990737166485 0.419443270927008 
1 0 0.00048932500264042 0.60342001651738 0.39609065847998 
1 1 0.00236310263271978 0.259792582686076 0.737844314681204 
1 0 0.0189161362240172 0.492133573916434 0.488950289859549 
1 0 0.00108197909668386 0.86703087300207 0.131887147901246 
1 0 0.00261035259164528 0.682006638637895 0.315383008770459 
1 0 0.000877816333245109 0.835522152090393 0.163600031576362 
1 0 0.000551110975515145 0.829365635935039 0.170083253089446 
1 1 0.000166852853899868 0.365435110900389 0.634398036245711 
1 1 0.000156619090278285 0.237991360493004 0.761852020416717 
1 1 7.92813672323569E-05 0.231687921067757 0.768232797565011 
1 1 9.60777897477514E-05 0.257695891139034 0.742208031071218 
1 1 0.000692219840392964 0.0410914205817244 0.958216359577883 
1 1 0.000127041324189255 0.016585025412577 0.983287933263234 
1 1 0.000132302207654889 0.0169526932528504 0.982915004539495 
1 1 0.000223881564816024 0.0223607855701137 0.97741533286507 
1 1 0.000681515548883521 0.0408939666018616 0.958424517849255 
1 1 3.91842717985246E-05 0.159276745400561 0.84068407032764 
1 0 0.000118355523762067 0.528118210759892 0.471763433716346 
1 1 0.000493572711620782 0.0342206912829202 0.965285736005459 
1 1 7.56438671412996E-05 0.0126882295009649 0.987236126631894 
1 0 3.08136117207111E-05 0.92200848916255 0.0779606972257291 
1 0 3.45451716291489E-05 0.919516585572363 0.0804488692560084 
1 0 0.000231378327908527 0.862195632676985 0.137572988995106 
1 1 7.07915709528121E-05 0.241057690977607 0.758871517451441 
1 0 5.48770459870983E-06 0.751831852645044 0.248162659650357 
1 1 2.55022440590723E-05 0.119575583560557 0.880398914195384 
1 1 0.000431838385793915 0.0318143050609288 0.967753856553277 
1 1 2.5620657884246E-07 3.07688933590264E-07 0.999999436104487 
1 1 1.33822174658773E-06 0.0547441565758828 0.945254505202371 
1 1 6.78310165479766E-06 0.0910957588865195 0.908897458011826 
1 1 8.91609377908643E-05 0.0138146522288472 0.986096186833362 
1 1 2.66217794075269E-06 0.00229878335811009 0.997698554463949 
1 1 4.08580408324692E-05 0.00924307481483743 0.99071606714433 
0 0 0.000102324520665311 0.503337728806782 0.496559946672553 
1 0 0.000103104211430586 0.501897291286201 0.497999604502368 
0 1 2.26557655744388E-06 0.0642718867599165 0.935725847663526 
0 0 3.48428403743406E-05 0.620022439581752 0.379942717577874 
0 0 0.000643557450049304 0.970571374162581 0.0287850683873697 
0 0 0.000375950265082937 0.977795260772762 0.0218287889621545 
1 0 0.000546367355272105 0.972999585814888 0.02645404682984 
0 0 0.000328132654654363 0.979313334389239 0.0203585329561065 
0 0 3.02774503041079E-06 0.998087532179154 0.00190944007581544 
0 0 3.51497116817438E-05 0.993413733794526 0.00655111649379257 
0 0 2.82732427770473E-06 0.961725741910117 0.0382714307656059 
0 0 0.000417061188986599 0.976560782256571 0.0230221565544429 
0 0 0.0006502377778315 0.970512329070465 0.0288374331517034 
0 0 9.52762450419057E-06 0.946251998690923 0.0537384736845724 
0 0 0.000241923269174373 0.983243554582154 0.0165145221486718 
0 0 1.82841170415176E-06 0.999325772316975 0.000672399271321052 
0 0 0.00399528759218905 0.995963405173873 4.13072339376867E-05 
0 0 2.50720362044106E-06 0.999984549979592 1.29428167877789E-05 
0 0 2.04072575798474E-06 0.999588495858712 0.000409463415529722 
0 0 0.00496095641005787 0.994976582642326 6.24609476158192E-05 
0 0 0.00929598936641666 0.990307625325303 0.000396385308279954 
0 0 0.00207655382453027 0.997493392482828 0.000430053692641572 
0 0 0.00259170836682521 0.996912651455687 0.000495640177488333 
