labels 0 -1 1
0 0 0.974536422545759 0.0233422015473582 0.00212137590688258 
0 0 0.964993237970034 0.0318511691348769 0.00315559289508841 
0 0 0.923871069362376 0.0724400731192646 0.00368885751835964 
0 0 0.837362756901676 0.152151328869079 0.0104859142292447 
0 0 0.573042868132537 0.400034465578349 0.0269226662891134 
0 -1 0.379712462108322 0.607659579022804 0.0126279588688742 
0 -1 0.150523961073821 0.826395865238059 0.0230801736881189 
0 -1 0.15807546959385 0.740629208307903 0.101295322098247 
0 -1 0.24181419315377 0.570354736967338 0.187831069878892 
0 -1 0.117355828050143 0.842238328905666 0.0404058430441913 
0 -1 0.0582715108659394 0.886057789803897 0.0556706993301634 
0 0 0.711548560968697 0.283359601106102 0.00509183792520069 
0 0 0.924763726634874 0.0664137984164078 0.00882247494871834 
1 0 0.965408200238624 0.0217507786411183 0.0128410211202578 
1 0 0.956774851780715 0.0119146386368047 0.0313105095824801 
1 0 0.913223020788418 0.011624023849828 0.0751529553617547 
1 0 0.717533684692322 0.0110771132025625 0.271389202105116 
0 0 0.561158019733624 0.00499807414650047 0.433843906119875 
1 0 0.696638239778374 0.00203738885205587 0.30132437136957 
1 0 0.638042659659637 0.00139319241100696 0.360564147929356 
1 0 0.52109196218382 0.000705048310032197 0.478202989506147 
1 1 0.216339919032621 0.00100454741411796 0.782655533553261 
1 1 0.122589429646776 0.000327368395027498 0.877083201958196 
1 1 0.119649944492403 0.000248588974455445 0.880101466533142 
1 1 0.137350633152935 0.000383863942168745 0.862265502904896 
0 1 0.22626299346062 0.00246067371705017 0.77127633282233 
0 1 0.26436147123117 0.0041200269225265 0.731518501846304 
1 1 0.375367773832877 0.00522291350861727 0.619409312658505 
1 1 0.348256888910765 0.00549968002207483 0.64624343106716 
1 1 0.354206908055429 0.00721622676252608 0.638576865182045 
1 1 0.418513308530228 0.0075060483499451 0.573980643119827 
1 1 0.322983383162646 0.00646112276116078 0.670555494076193 
1 1 0.248785089022506 0.00470224348143086 0.746512667496063 
1 1 0.231053523933644 0.00423478276342822 0.764711693302928 
1 1 0.239493393779247 0.00562033935340993 0.754886266867344 
1 1 0.155165339811085 0.00537289701870576 0.839461763170209 
1 1 0.0348982376768671 0.0891906667127928 0.87591109561034 
1 1 0.0242150268774015 0.144607792799924 0.831177180322675 
1 1 0.0602133716349646 0.172076692695661 0.767709935669374 
1 1 0.0875366632459095 0.209007597409626 0.703455739344464 
0 1 0.120454175115711 0.244722552897567 0.634823271986722 
0 1 0.109272140590597 0.410472490070777 0.480255369338627 
0 -1 0.145734617467017 0.490983590399659 0.363281792133325 
0 -1 0.155005347307817 0.575896720709061 0.269097931983122 
0 0 0.932842705712693 0.000684837416636375 0.0664724568706709 
0 0 0.858839330687226 0.00249451526075578 0.138666154052018 
0 0 0.807311495174908 0.00345760426653536 0.189230900558557 
0 0 0.658856973661625 0.00961658357238327 0.331526442765991 
0 0 0.675408036475264 0.00409428700472026 0.320497676520016 
0 0 0.687757839272818 0.00241295848210768 0.309829202245074 
0 0 0.971612322187561 0.000349497012010646 0.0280381808004286 
0 0 0.923868212750377 0.000215333149160117 0.075916454100463 
0 0 0.818403527553303 0.000615830673499923 0.180980641773197 
0 0 0.733480632239921 0.000792898965975789 0.265726468794103 
0 0 0.644823677469948 0.000940194864694056 0.354236127665358 
0 0 0.505053699973591 0.00098515336799268 0.493961146658416 
0 1 0.39002335528054 0.00118652180815515 0.608790122911305 
0 1 0.320117132020227 0.00278768992489863 0.677095178054875 
0 1 0.217041673312853 0.00194737639256021 0.781010950294587 
0 1 0.204734022940588 0.00124559452235573 0.794020382537056 
0 1 0.145261023975717 0.000648218638867868 0.854090757385415 
0 1 0.110513983966412 0.000501159461019448 0.888984856572569 
0 0 0.649187500045524 0.000465733961539823 0.350346765992936 
1 0 0.552488848449486 0.000834556074821834 0.446676595475692 
1 0 0.525858262949652 2.89861917939983E-05 0.474112750858554 
1 0 0.522121993602461 3.33804364080583E-05 0.477844625961131 
1 1 0.449695513945124 5.97499339098679E-05 0.550244736120966 
1 1 0.366664887326767 9.33189800824279E-05 0.63324179369315 
1 1 0.355579421859285 0.000145182956821575 0.644275395183893 
1 1 0.434440933490143 0.000172912207779017 0.565386154302078 
1 1 0.451398103950556 0.000240622680893884 0.54836127336855 
1 1 0.248724929138071 0.00108024123011102 0.750194829631818 
1 1 0.432129604588366 0.000648392848379316 0.567222002563254 
1 1 0.322293612868133 0.00101175163221711 0.67669463549965 
1 1 0.220595084477009 0.00236682847999031 0.777038087043001 
1 0 0.510900336569597 0.00399863623971275 0.48510102719069 
1 1 0.430862799831902 0.00452343545520053 0.564613764712897 
1 1 0.413644334287758 0.00641736097469493 0.579938304737547 
1 1 0.30836218920637 0.00937738086773825 0.682260429925892 
1 1 0.233953921180208 0.0125694157184366 0.753476663101355 
0 1 0.15533384769051 0.014612302042603 0.830053850266887 
0 1 0.0901565900818918 0.0181906911317456 0.891652718786363 
0 1 0.0579332586649817 0.0222629275982372 0.919803813736781 
0 1 0.0423231367633071 0.0363100918829508 0.921366771353742 
0 1 0.0312595178830217 0.0518541108128525 0.916886371304126 
0 1 0.0238111538146144 0.0707004289620689 0.905488417223317 
0 1 0.0119323595542335 0.0845936782834396 0.903473962162327 
0 1 0.00900988724013869 0.130027131874781 0.86096298088508 
0 1 0.00664404402978774 0.179598110860726 0.813757845109486 
0 1 0.00376754204443669 0.234710315035291 0.761522142920273 
0 1 0.00344546344734773 0.327728401133867 0.668826135418786 
0 1 0.00291539030656388 0.423016752777711 0.574067856915725 
0 -1 0.00263559192912022 0.518588805317948 0.478775602752932 
0 -1 0.00219300622518031 0.605302296673775 0.392504697101044 
0 -1 0.00170977829248318 0.692214180127809 0.306076041579708 
0 -1 0.00115960784259133 0.854539638565669 0.144300753591739 
0 1 0.0466881075952973 5.3647868492188E-06 0.953306527617853 
0 1 0.0921959602422355 4.80945535833882E-05 0.907755945204181 
0 1 0.094868495706403 5.29850764994352E-05 0.905078519217098 
0 1 0.0998257213369475 6.31432098687172E-05 0.900111135453184 
0 1 0.0685625597106041 1.89673069774349E-05 0.931418472982418 
0 1 0.00628081170956203 1.78924567000709E-06 0.993717399044768 
0 1 0.00604218304902025 2.84480419915521E-06 0.99395497214678 
0 1 0.00539602826002431 4.96394050404361E-06 0.994599007799472 
0 1 0.00479159907767207 4.17619172159015E-06 0.995204224730606 
0 1 0.00534941716485686 8.17794722779165E-06 0.994642404887915 
0 1 0.00710097470154453 1.14269394604757E-05 0.992887598358995 
1 1 0.00378201729121144 1.34018731250596E-05 0.996204580835664 
1 1 0.00334759762668632 2.20361779023633E-05 0.996630366195411 
1 1 0.00298593867264841 3.41010537296055E-05 0.996979960273622 
1 1 0.00318991401570812 8.80791353421184E-05 0.99672200684895 
1 1 0.00268123011691892 0.00014015139758154 0.9971786184855 
1 1 0.00508938972668223 0.000588645192186586 0.994321965081131 
1 1 0.00446183826143159 0.000927218077652361 0.994610943660916 
1 1 0.00420309195810902 0.00173335906449722 0.994063548977394 
1 1 0.00472153372111883 0.00316216650076742 0.992116299778114 
1 1 0.00649612154945541 0.00877945351966361 0.984724424930881 
1 0 0.674100234287313 0.223206409353933 0.102693356358754 
1 0 0.615643520278214 0.263480982846281 0.120875496875505 
1 0 0.447110113828643 0.365355884075374 0.187534002095982 
1 -1 0.322411358918731 0.460431277056371 0.217157364024899 
1 -1 0.192813090144926 0.542346320678191 0.264840589176882 
1 -1 0.138108605373432 0.571153134097455 0.290738260529113 
1 -1 0.090172830515023 0.715440037744775 0.194387131740202 
1 -1 0.0655201080195278 0.739657242166657 0.194822649813816 
1 -1 0.0284196265291987 0.769232456226544 0.202347917244257 
1 -1 0.0114886866327136 0.816063423677142 0.172447889690144 
1 -1 0.00528154224834313 0.850470495490328 0.144247962261329 
1 -1 0.00281364060082125 0.883565949731989 0.11362040966719 
1 -1 0.00184918834244998 0.918963405325985 0.0791874063315655 
0 -1 0.00106275506035234 0.941042267698461 0.0578949772411869 
0 -1 0.00138543456007466 0.955968446753053 0.0426461186868721 
0 -1 0.000924382762341683 0.964484468113176 0.0345911491244826 
0 -1 0.000598389196578895 0.971773393006056 0.0276282177973651 
0 -1 0.000337118269350905 0.979100400140585 0.020562481590064 
0 -1 0.000186918139238607 0.984580281029264 0.0152328008314976 
0 -1 0.000103107544900616 0.988639768377605 0.0112571240774944 
0 -1 4.56660483796351E-05 0.992530846336461 0.00742348761515985 
0 -1 2.27160750564252E-05 0.994853907483732 0.00512337644121164 
0 -1 1.11439876625276E-05 0.996578025826216 0.00341083018612189 
0 -1 0.00112950733854128 0.997308925330939 0.00156156733052012 
0 -1 0.000876675396612955 0.997929959065344 0.00119336553804326 
0 -1 0.000890193952964006 0.998174186600793 0.000935619446242914 
0 -1 0.00174913729176635 0.997425299605787 0.000825563102446714 
0 -1 0.00273435619000892 0.996448805884389 0.000816837925602071 
0 -1 0.00627862159320698 0.979959708158411 0.0137616702483821 
0 -1 0.00709739208497123 0.984844849156126 0.00805775875890237 
0 -1 0.0100687925331229 0.985193545717345 0.00473766174953208 
0 -1 0.0147737046184553 0.982203122815346 0.00302317256619871 
0 -1 0.0224372816564158 0.975726760929997 0.00183595741358666 
0 -1 0.0427858647482902 0.956028552671915 0.0011855825797952 
-1 -1 0.0840407745428927 0.915104763020144 0.000854462436963197 
-1 -1 0.141853378495393 0.857492462514837 0.000654158989769362 
0 -1 0.271400761908589 0.728125078899233 0.000474159192178018 
0 -1 0.415323791825729 0.58436837244543 0.00030783572884124 
0 0 0.579080469125413 0.420675542907055 0.000243987967531577 
-1 0 0.829979598874835 0.169945945051465 7.44560737005809E-05 
-1 0 0.860539165582817 0.13941738054725 4.34538699329024E-05 
0 1 0.00289930094368848 1.03471777731881E-06 0.997099664338534 
0 1 4.47688191842712E-06 2.2294997256786E-06 0.999993293618356 
-1 1 1.32764653289824E-06 6.62378562447151E-07 0.999998009974905 
-1 1 5.94665163393E-07 2.96899610686665E-07 0.999999108435226 
-1 1 3.49583119148473E-07 1.74596545465443E-07 0.999999475820335 
-1 1 2.67046909201945E-07 1.33393464094026E-07 0.999999599559627 
-1 1 1.9761176262156E-07 9.87232749594159E-08 0.999999703664962 
0 1 1.90254166867234E-07 9.50492958999633E-08 0.999999714696537 
0 1 1.58172807789556E-07 7.9027829720814E-08 0.999999762799363 
0 1 1.65731967692118E-07 8.2804503583504E-08 0.999999751463529 
0 1 2.60738820007453E-07 1.30253023429995E-07 0.999999609008157 
0 1 3.89063793142698E-07 1.94340394133719E-07 0.999999416595813 
-1 1 4.6200291917096E-07 2.30830067362166E-07 0.999999307167013 
0 1 2.07525223445159E-06 1.03696741420904E-06 0.999996887780351 
0 1 0.0214499154668581 0.000800224468855122 0.977749860064287 
0 1 0.0121688937309566 0.00113909661049822 0.986692009658545 
0 1 0.0105283487544622 0.0026669323097564 0.986804718935781 
0 1 0.0100517546816536 0.00624885292025545 0.983699392398091 
0 1 0.00799478663267767 0.013604520724759 0.978400692642563 
0 1 0.00990626191153529 0.0268961793041313 0.963197558784334 
0 1 0.0168836666920198 0.0656977009035855 0.917418632404395 
0 -1 1.31920659670167E-09 0.999996903240994 3.09543979914703E-06 
-1 -1 3.69335056937851E-09 0.99999708020644 2.91610020986226E-06 
0 -1 1.47660815741904E-08 0.999993863458167 6.12177575114961E-06 
0 -1 4.93432160110438E-08 0.999986635835891 1.33148208930408E-05 
0 -1 2.03159466821558E-07 0.999965896239648 3.3900600885013E-05 
0 -1 9.87546785909407E-07 0.99991140694763 8.76055055844824E-05 
0 -1 0.00173117021318579 0.99803459640878 0.000234233378033993 
0 -1 0.00307542742619744 0.996395398889516 0.000529173684286304 
0 -1 0.00561154616414963 0.99320525676579 0.00118319707006045 
-1 -1 0.0101678711612436 0.986969649315713 0.00286247952304376 
-1 -1 0.0146556760090388 0.978606462283476 0.00673786170748514 
-1 -1 0.0214412795155811 0.963531058548965 0.0150276619354537 
-1 -1 0.0296407845123411 0.939640066738649 0.0307191487490105 
-1 -1 0.0439913438468188 0.8950641733404 0.0609444828127805 
-1 -1 0.0742003880325376 0.811547831420013 0.11425178054745 
-1 -1 0.122349781668267 0.698074630337831 0.179575587993902 
-1 -1 0.170857918491711 0.581927754877906 0.247214326630384 
-1 -1 0.219342992426308 0.481341482030658 0.299315525543034 
-1 -1 0.253000597785611 0.403973575449143 0.343025826765246 
-1 1 0.260590730806705 0.352807762012457 0.386601507180839 
-1 1 0.276793368138869 0.324451958302061 0.398754673559069 
-1 1 0.287155644589373 0.303745809449485 0.409098545961142 
-1 1 0.276065175354413 0.262722223246075 0.461212601399512 
-1 1 0.265511933776787 0.242941540971444 0.491546525251769 
-1 1 0.262780008513435 0.233732991831853 0.503486999654712 
-1 1 0.26363746241507 0.228738422251942 0.507624115332988 
-1 1 0.263663653214152 0.234683132965374 0.501653213820474 
-1 1 0.288788740605266 0.275009202939375 0.436202056455358 
-1 1 0.305975240924431 0.315298098066727 0.378726661008843 
-1 1 0.307315975913127 0.344395663265215 0.348288360821658 
-1 -1 0.370477528041996 0.371846043909712 0.257676428048291 
-1 0 0.448581869273759 0.360534666322973 0.190883464403268 
-1 0 0.556926982548116 0.313364488369928 0.129708529081955 
-1 0 0.702128503150716 0.218164015998222 0.0797074808510618 
-1 0 0.826506408133466 0.12742938315777 0.0460642087087644 
-1 0 0.903338674702147 0.0698820978527744 0.0267792274450783 
-1 0 0.924517699784774 0.0590045895702176 0.0164777106450078 
-1 0 0.934902811634089 0.0543137668916492 0.0107834214742623 
-1 0 0.948164038073302 0.0451000640709388 0.00673589785575883 
-1 0 0.966455730093997 0.0296910734143875 0.00385319649161536 
-1 -1 0.234949635071683 0.761486181867071 0.0035641830612467 
0 -1 0.412327411669268 0.584656599259446 0.00301598907128664 
-1 0 0.62990007063309 0.36772241543914 0.0023775139277706 
-1 0 0.811211315912829 0.187277097973132 0.00151158611403953 
-1 0 0.944796935277062 0.0545358777874363 0.000667186935501225 
0 0 0.973139581539998 0.0265040553802091 0.000356363079793294 
0 0 0.989758225631272 0.0100650097240856 0.00017676464464249 
