labels -1 0 1
0 0 0.0934400212552358 0.694137989027089 0.212421989717675 
0 0 0.127636206352501 0.581519736352531 0.290844057294968 
0 0 0.0840398911931721 0.598975012372305 0.316985096434523 
-1 0 0.0279457648068314 0.832674617223428 0.139379617969741 
-1 0 0.00773874242199813 0.946353343510181 0.045907914067821 
-1 0 0.204967305827053 0.401639001979326 0.393393692193621 
-1 0 0.0331490064799266 0.85187705488199 0.114973938638083 
-1 0 0.00494751382078323 0.882044036973394 0.113008449205823 
-1 0 0.0224519698133681 0.70355441969687 0.273993610489761 
0 0 0.102434729829863 0.609970817888117 0.287594452282021 
-1 -1 0.491598061201887 0.246278913953805 0.262123024844309 
-1 -1 0.741705524340785 0.077009639416562 0.181284836242653 
0 -1 0.86273122338596 0.0343629337654218 0.102905842848618 
-1 -1 0.795367010828216 0.154427779210717 0.0502052099610664 
-1 0 0.115035242480655 0.880540041905773 0.00442471561357285 
-1 -1 0.929867092634214 0.0177984112858703 0.0523344960799156 
0 -1 0.802764952674853 0.0968732905138857 0.100361756811262 
0 -1 0.653010440749906 0.185885332805362 0.161104226444732 
0 -1 0.531290411303491 0.222624888297077 0.246084700399433 
0 1 0.196860075829584 0.320040515558495 0.483099408611921 
0 1 0.192324216975557 0.321855250725299 0.485820532299144 
0 1 0.116957938407384 0.414133334242576 0.468908727350039 
0 0 0.0454325949847757 0.499681285249773 0.454886119765452 
0 0 0.0457765736473575 0.495154951266097 0.459068475086546 
0 1 0.0480150933154057 0.44603061936606 0.505954287318534 
0 0 0.0825001915775419 0.460218045514191 0.457281762908267 
0 0 0.0798093223000631 0.546200670630987 0.373990007068949 
0 -1 0.563168178449461 0.0279253293653047 0.408906492185234 
0 -1 0.860138475062485 0.00717176479879807 0.132689760138717 
0 -1 0.824875946355551 0.0420451541270469 0.133078899517402 
0 -1 0.819254632681795 0.044901438005147 0.135843929313059 
0 -1 0.786985674476263 0.0552104450815988 0.157803880442139 
0 -1 0.768319847354179 0.0398928385290416 0.191787314116779 
0 -1 0.64324727372007 0.0683740967447726 0.288378629535158 
0 -1 0.493774065325059 0.178438220450039 0.327787714224903 
0 1 0.217932559020737 0.255711701149328 0.526355739829935 
0 1 0.0940792593557675 0.361633185022712 0.54428755562152 
0 1 0.0841545698409967 0.420928465395138 0.494916964763865 
0 0 0.0866231487182604 0.497103863582066 0.416272987699674 
0 1 0.106501153761498 0.351870966344943 0.541627879893559 
0 0 0.139069725601373 0.494395476753264 0.366534797645362 
