Total Correction Rate
0
PR Curve
0.384253070779043
0	1
0.01369863	0.1
0.02739726	0.1818182
0.04109589	0.09375
0.05479452	0.09756097
0.06849315	0.1190476
0.08219178	0.1395349
0.09589041	0.1590909
0.109589	0.1777778
0.1232877	0.1956522
0.1369863	0.212766
0.1506849	0.2244898
0.1643836	0.24
0.1780822	0.254902
0.1917808	0.2692308
0.2054795	0.2830189
0.2191781	0.2962963
0.2328767	0.3090909
0.2465753	0.3214286
0.260274	0.3333333
0.2739726	0.3333333
0.2876712	0.3442623
0.3013699	0.3548387
0.3150685	0.3650794
0.3287671	0.375
0.3424658	0.3846154
0.3561644	0.3939394
0.369863	0.4029851
0.3835616	0.3943662
0.3972603	0.4027778
0.4109589	0.4109589
0.4246575	0.4189189
0.4383562	0.4266667
0.4520548	0.4342105
0.4657534	0.4415585
0.479452	0.448718
0.4931507	0.45
0.5068493	0.4567901
0.5205479	0.4634146
0.5342466	0.4698795
0.5479452	0.4761905
0.5616438	0.4823529
0.5753425	0.4883721
0.5890411	0.4886364
0.6027398	0.494382
0.6164383	0.5
0.630137	0.5054945
0.6438356	0.5108696
0.6575342	0.4897959
0.6712329	0.49
0.6849315	0.4901961
0.6986302	0.4903846
0.7123288	0.4952381
0.7260274	0.5
0.739726	0.5046729
0.7534246	0.5092593
0.7671233	0.5137615
0.7808219	0.5135135
0.7945206	0.5178571
0.8082192	0.5221239
0.8219178	0.5042017
0.8356164	0.5083333
0.849315	0.5123967
0.8630137	0.5163934
0.8767123	0.3786982
0.890411	0.380117
0.9041096	0.3837209
0.9178082	0.3806818
0.9315069	0.3820225
0.9452055	0.3812155
0.9589041	0.3846154
0.9726027	0.3879781
0.9863014	0.3913043
1	0.3945946
1	0.6517857
ROC Curve
0.540790115154136
0	0
0.008928572	0
0.08035714	0.01369863
0.08035714	0.02739726
0.2589286	0.04109589
0.3303571	0.05479452
0.3303571	0.06849315
0.3303571	0.08219178
0.3303571	0.09589041
0.3303571	0.109589
0.3303571	0.1232877
0.3303571	0.1369863
0.3392857	0.1506849
0.3392857	0.1643836
0.3392857	0.1780822
0.3392857	0.1917808
0.3392857	0.2054795
0.3392857	0.2191781
0.3392857	0.2328767
0.3392857	0.2465753
0.3392857	0.260274
0.3571429	0.2739726
0.3571429	0.2876712
0.3571429	0.3013699
0.3571429	0.3150685
0.3571429	0.3287671
0.3571429	0.3424658
0.3571429	0.3561644
0.3571429	0.369863
0.3839286	0.3835616
0.3839286	0.3972603
0.3839286	0.4109589
0.3839286	0.4246575
0.3839286	0.4383562
0.3839286	0.4520548
0.3839286	0.4657534
0.3839286	0.479452
0.3928571	0.4931507
0.3928571	0.5068493
0.3928571	0.5205479
0.3928571	0.5342466
0.3928571	0.5479452
0.3928571	0.5616438
0.3928571	0.5753425
0.4017857	0.5890411
0.4017857	0.6027398
0.4017857	0.6164383
0.4017857	0.630137
0.4017857	0.6438356
0.4464286	0.6575342
0.4553571	0.6712329
0.4642857	0.6849315
0.4732143	0.6986302
0.4732143	0.7123288
0.4732143	0.7260274
0.4732143	0.739726
0.4732143	0.7534246
0.4732143	0.7671233
0.4821429	0.7808219
0.4821429	0.7945206
0.4821429	0.8082192
0.5267857	0.8219178
0.5267857	0.8356164
0.5267857	0.849315
0.5267857	0.8630137
0.9375	0.8767123
0.9464286	0.890411
0.9464286	0.9041096
0.9732143	0.9178082
0.9821429	0.9315069
1	0.9452055
1	0.9589041
1	0.9726027
1	0.9863014
1	1
1	1
