labels 0 -1 1
1 0 0.509134205969039 0.0388167118751764 0.452049082155785 
1 1 0.384942447382143 0.0239181100038354 0.591139442614021 
0 0 0.556386364480393 0.0575488725986965 0.38606476292091 
0 0 0.666021622424124 0.0470136146506418 0.286964762925234 
1 0 0.572751216655649 0.0728893766515978 0.354359406692753 
0 0 0.579709427534 0.0563233991047996 0.363967173361201 
0 0 0.661542567423897 0.0572921728916402 0.281165259684463 
1 0 0.540888717890848 0.0787571607062195 0.380354121402932 
1 1 0.37951216875069 0.0485720189671197 0.571915812282191 
1 1 0.382914736268068 0.0303539224990814 0.586731341232851 
1 1 0.324652419027512 0.055275531195975 0.620072049776514 
1 1 0.30300022389741 0.0478719758827656 0.649127800219825 
1 1 0.26016379131402 0.0516014272239941 0.688234781461986 
1 1 0.322287836716344 0.0658040432602788 0.611908120023377 
1 1 0.343075308724992 0.0687173756259436 0.588207315649064 
1 1 0.184672161741757 0.0534076795900893 0.761920158668153 
1 1 0.244779635945918 0.0463700729191331 0.708850291134949 
1 1 0.202533356830404 0.056325021666291 0.741141621503305 
1 1 0.247279111260767 0.059723859521042 0.692997029218191 
0 1 0.342511514225708 0.0663595006765325 0.59112898509776 
1 0 0.557414324104228 0.062136618323825 0.380449057571947 
1 1 0.294222537990479 0.0337417898853386 0.672035672124182 
1 1 0.173302142494471 0.0432307482859024 0.783467109219627 
1 1 0.18147722909663 0.0440614631508797 0.77446130775249 
1 1 0.229232139046153 0.046407273932606 0.724360587021241 
1 1 0.153693969097884 0.0294280415173064 0.816877989384809 
1 1 0.477216566275862 0.0277304515104352 0.495052982213703 
0 0 0.820840828312676 0.11904743858238 0.0601117331049441 
0 0 0.792109523252952 0.138952616371055 0.0689378603759926 
-1 -1 0.0979918644275078 0.897681869531503 0.00432626604098943 
-1 -1 0.159394365832814 0.839596955485496 0.00100867868168951 
-1 -1 0.0780130074652892 0.921566238397664 0.000420754137046654 
-1 -1 0.171345570697506 0.828220688998567 0.000433740303926991 
-1 -1 0.428738827322289 0.569819442364438 0.00144173031327364 
-1 -1 0.314252291263375 0.685034073093251 0.000713635643374643 
-1 0 0.602063373518382 0.397045258175484 0.000891368306133649 
-1 0 0.727570847662181 0.271814386055983 0.0006147662818364 
-1 0 0.542285078083703 0.457002229762413 0.000712692153884518 
-1 0 0.520271172389786 0.478703957720856 0.00102486988935752 
-1 0 0.53493057579444 0.463983453311293 0.00108597089426699 
-1 0 0.662510817065836 0.336080594961423 0.00140858797274113 
-1 0 0.792400850094727 0.206750971172193 0.00084817873308024 
-1 -1 0.125935588579391 0.872607874405913 0.00145653701469634 
-1 -1 0.302666133858454 0.695674499342654 0.00165936679889165 
0 -1 0.44020852944839 0.556719505475291 0.00307196507631893 
0 0 0.591883764700742 0.402002230309403 0.00611400498985519 
0 0 0.81793890957252 0.179571893654097 0.00248919677338323 
0 0 0.862471053586971 0.133789947801985 0.00373899861104413 
0 0 0.784369219880888 0.210477021561297 0.00515375855781458 
0 0 0.739474574001789 0.250615249673976 0.00991017632423471 
0 0 0.775287872150885 0.209190783956067 0.015521343893048 
0 0 0.746604254891211 0.229844960438693 0.0235507846700968 
0 0 0.883768798042622 0.097818168087274 0.0184130338701046 
0 0 0.887504891061912 0.0890606566275937 0.023434452310494 
0 0 0.629002117981123 0.345955025409236 0.0250428566096408 
0 0 0.806273022206433 0.157727935674851 0.0359990421187156 
0 0 0.628549583139585 0.33489815344582 0.0365522634145954 
0 0 0.608438718000065 0.339834939140955 0.0517263428589803 
0 0 0.840433839477314 0.097184776134508 0.0623813843881777 
0 0 0.611484346549192 0.337694669232916 0.0508209842178914 
0 0 0.796679468568952 0.15674424453921 0.0465762868918379 
0 0 0.732569176321285 0.233923221249496 0.0335076024292188 
0 0 0.547163400269331 0.414195718056321 0.0386408816743481 
0 0 0.693461472165593 0.248158046881998 0.0583804809524095 
0 0 0.524073413821548 0.394464722986852 0.0814618631916 
0 0 0.560481325751092 0.36748923020812 0.0720294440407881 
0 0 0.611981101634666 0.295645080257777 0.0923738181075572 
0 0 0.692156770389131 0.0949792960335315 0.212863933577338 
