labels -1 0 1
0 0 0.113628695235243 0.842166592615708 0.0442047121490496 
0 0 0.158263422333995 0.813284489706588 0.0284520879594178 
0 0 0.0514883764667326 0.900788854828066 0.0477227687052007 
0 0 0.0574472232999549 0.886532134299738 0.0560206424003065 
0 0 0.0934458276737848 0.802092508861862 0.104461663464354 
0 0 0.0842539138817091 0.82229782568096 0.0934482604373311 
0 0 0.0487820492057956 0.860074036557765 0.0911439142364397 
0 0 0.0667131357117657 0.867998183007281 0.0652886812809534 
0 0 0.20186298849368 0.774246322324253 0.023890689182067 
0 0 0.0682271281707893 0.903786329161401 0.0279865426678098 
0 0 0.111156881468768 0.860354619540061 0.0284884989911711 
0 0 0.268766190473845 0.719989901715666 0.0112439078104885 
0 0 0.0739990698647248 0.878085519669731 0.0479154104655444 
0 0 0.150255602314554 0.79029704338824 0.059447354297207 
0 0 0.154713771943329 0.809608337407568 0.0356778906491028 
0 0 0.0686522092705144 0.885760193274594 0.0455875974548915 
0 0 0.0999211785558269 0.863696295366454 0.0363825260777194 
0 0 0.141071616320769 0.830055921416608 0.0288724622626231 
0 0 0.343397251638167 0.646227096601649 0.0103756517601842 
0 0 0.057218794576452 0.898348403405966 0.0444328020175826 
0 0 0.0460066112621739 0.928161825730114 0.0258315630077127 
0 0 0.116048872546399 0.848838581453221 0.0351125460003809 
0 0 0.0343183416996187 0.903203895803813 0.0624777624965688 
0 0 0.0737717998001513 0.883409232648984 0.0428189675508642 
0 0 0.0778832820828274 0.888943858408789 0.0331728595083839 
0 0 0.0373298683258378 0.926618333602368 0.0360517980717944 
0 0 0.0508479170396254 0.892616728357129 0.0565353546032455 
0 0 0.0526133114880071 0.878305844677365 0.0690808438346279 
0 0 0.0280891983205395 0.88799033001902 0.0839204716604404 
0 0 0.0227143286384576 0.887167406293317 0.0901182650682253 
0 0 0.0399673230849029 0.893093757049918 0.0669389198651789 
0 0 0.162023549493654 0.803639274113815 0.034337176392531 
0 0 0.185466849026015 0.785383293515439 0.0291498574585465 
0 0 0.0471151884875795 0.905870429245097 0.0470143822673238 
0 0 0.208908586154927 0.765885697730484 0.0252057161145894 
0 0 0.054923578999567 0.906382175568897 0.0386942454315359 
0 0 0.0591789767638344 0.874226089120915 0.0665949341152503 
0 0 0.230410380117494 0.74662893052286 0.0229606893596456 
0 0 0.0666344558373651 0.892902314417638 0.040463229744997 
-1 0 0.282904551231482 0.69932895818016 0.017766490588358 
-1 0 0.334511868591416 0.651487362666711 0.0140007687418733 
-1 0 0.141156109802617 0.838294721281733 0.0205491689156493 
-1 0 0.164625528576969 0.81399637699096 0.0213780944320719 
-1 0 0.366945674701927 0.620955222988788 0.0120991023092849 
-1 0 0.317004819490207 0.671403151458897 0.0115920290508957 
-1 0 0.157817159214712 0.804556488365026 0.0376263524202628 
-1 0 0.157694396481695 0.804836545073762 0.037469058444543 
0 0 0.1623651088121 0.782369570318649 0.055265320869251 
-1 0 0.1063793695232 0.835575747922289 0.0580448825545108 
0 0 0.0891105899177635 0.867699950748456 0.04318945933378 
0 0 0.0387553498090644 0.899987203261295 0.0612574469296402 
-1 0 0.0704200648448222 0.868674753534628 0.0609051816205498 
0 0 0.266923014789548 0.721404436887222 0.0116725483232303 
0 0 0.061222028256691 0.893278885211622 0.0454990865316869 
-1 0 0.117229686440846 0.852482809146352 0.0302875044128022 
-1 0 0.321691189327608 0.661134679068318 0.0171741316040735 
-1 0 0.123830048659531 0.84844344556476 0.0277265057757092 
-1 0 0.128321921886556 0.842118569598311 0.0295595085151331 
0 0 0.243912307734523 0.742451408854566 0.0136362834109112 
-1 0 0.043232002097748 0.897274949572685 0.059493048329567 
-1 0 0.0922246131044343 0.870060175110973 0.0377152117845931 
-1 0 0.285392424980278 0.694526177659949 0.0200813973597732 
-1 0 0.0910896371751663 0.88161303360462 0.0272973292202134 
-1 0 0.138864040866311 0.831417404078624 0.0297185550550645 
-1 0 0.297940292876877 0.688736849922718 0.0133228572004052 
0 0 0.0607288965274955 0.885059001366169 0.0542121021063358 
0 0 0.106765318552204 0.855150473868053 0.0380842075797432 
0 0 0.264927343603296 0.721305793753946 0.0137668626427583 
0 0 0.110457815080338 0.833648926941185 0.0558932579784772 
0 0 0.0888617553938434 0.865090096687557 0.0460481479185994 
0 0 0.0404911013061068 0.8930736511732 0.0664352475206936 
0 0 0.0990410455585137 0.843283094224494 0.0576758602169924 
-1 0 0.276112064576814 0.709913669283366 0.0139742661398201 
-1 0 0.0932051875929852 0.867113080482927 0.0396817319240879 
-1 0 0.281705103537222 0.703610786527869 0.0146841099349091 
-1 0 0.315552460382944 0.66454136166843 0.0199061779486251 
-1 0 0.345981892744972 0.636577461235052 0.0174406460199758 
-1 0 0.118669988644964 0.856538859781519 0.0247911515735177 
-1 0 0.174554947564744 0.796801036020621 0.028644016414635 
0 0 0.317526464223382 0.668983540997946 0.0134899947786721 
0 0 0.116089251225924 0.834795073472504 0.049115675301572 
-1 0 0.0627946927281027 0.887520825853875 0.0496844814180221 
-1 0 0.0571246749402399 0.889990631875952 0.0528846931838078 
0 0 0.103435496787894 0.857362517056571 0.0392019861555352 
-1 0 0.0412593734797705 0.928324503513667 0.0304161230065628 
0 0 0.164096008336313 0.800914504200315 0.034989487463372 
0 0 0.0371045823267642 0.889706207195909 0.0731892104773268 
0 0 0.0794107582184556 0.875582261063884 0.0450069807176601 
0 0 0.0508845361521398 0.891353258266944 0.0577622055809157 
0 0 0.0412027737432652 0.886325830306143 0.0724713959505916 
0 0 0.0632774655138508 0.849596026636055 0.0871265078500943 
0 0 0.0496122614117777 0.887301833850222 0.0630859047380007 
0 0 0.158253757361628 0.820296016290409 0.0214502263479632 
0 0 0.066071427803497 0.859627131191673 0.0743014410048306 
0 0 0.0483121927493536 0.937698201582386 0.0139896056682606 
0 0 0.115772864981408 0.843249698194906 0.040977436823686 
0 0 0.0533096962008024 0.857888867916541 0.0888014358826564 
0 0 0.147918693166239 0.828149986411375 0.0239313204223859 
0 0 0.0476584109746355 0.877914519131961 0.0744270698934036 
0 0 0.145054093863383 0.829636697380456 0.0253092087561617 
0 0 0.0466247009584702 0.874247441792049 0.0791278572494813 
0 0 0.136901380334882 0.854721664688845 0.0083769549762728 
0 0 0.138699109963423 0.852806820206549 0.00849406983002813 
1 0 0.141839392896968 0.849589068400593 0.00857153870243937 
1 0 0.14209345206715 0.849266860337339 0.00863968759551095 
1 0 0.0672363481249656 0.836803772508521 0.0959598793665132 
0 0 0.035351251466848 0.843226317499161 0.121422431033991 
0 0 0.196790742182727 0.770937056714619 0.0322722011026548 
1 0 0.0564898980296285 0.876505682614043 0.0670044193563279 
0 0 0.0768205856059226 0.86859561844069 0.0545837959533875 
0 0 0.271724336766159 0.707697629698513 0.0205780335353289 
0 0 0.215636742730972 0.762704040214292 0.0216592170547359 
0 0 0.104562432500149 0.837709890539252 0.0577276769605987 
0 0 0.256829196962663 0.727581158718893 0.0155896443184445 
0 0 0.136209322592689 0.793789551072999 0.0700011263343121 
0 0 0.0699327533105623 0.861261517190535 0.0688057294989027 
0 0 0.0439837673634999 0.873951590041686 0.0820646425948138 
0 0 0.0726983020482099 0.873174584599819 0.0541271133519713 
0 0 0.195920429592997 0.798583360854398 0.0054962095526052 
0 0 0.22041130750295 0.752373383299016 0.0272153091980338 
0 0 0.068681524538 0.894105556766466 0.037212918695534 
0 0 0.130106521164134 0.836541586879689 0.0333518919561765 
0 0 0.262374672220236 0.715043274512141 0.0225820532676239 
-1 0 0.0727413506596641 0.891443658237511 0.0358149911028254 
-1 0 0.129474440513142 0.836371388902968 0.0341541705838901 
-1 0 0.302481883060182 0.683316864841462 0.0142012520983562 
-1 0 0.109478908914652 0.849589865549106 0.0409312255362424 
-1 0 0.162721328717459 0.806292070767509 0.0309866005150324 
-1 0 0.313288633096038 0.672648336909448 0.0140630299945142 
-1 0 0.272231947274413 0.723791424247519 0.0039766284780679 
-1 0 0.275684396618953 0.720376558938357 0.00393904444268988 
-1 0 0.274359483895708 0.721677869924575 0.00396264617971623 
-1 0 0.327116114548074 0.653353506621181 0.019530378830745 
-1 0 0.111140715739249 0.861285989135252 0.0275732951254987 
-1 0 0.359095197916694 0.623844570398221 0.0170602316850848 
-1 0 0.105507652128874 0.865509658904549 0.0289826889665769 
-1 0 0.187680636374992 0.782895561948833 0.0294238016761753 
-1 0 0.349234958510539 0.637602794749696 0.013162246739765 
-1 0 0.122714426559935 0.84119950309611 0.0360860703439548 
-1 0 0.133906513786211 0.818338784708604 0.0477547015051854 
-1 0 0.0920496957675668 0.86677313028097 0.0411771739514632 
-1 0 0.0679043424721298 0.883045333355254 0.0490503241726162 
-1 0 0.121006616377176 0.843192688060695 0.0358006955621289 
-1 0 0.356020419054845 0.630858579769944 0.0131210011752118 
-1 0 0.298500213795734 0.69798041363086 0.00351937257340686 
-1 0 0.371424106957656 0.611246902546576 0.0173289904957673 
-1 0 0.129457804422163 0.844820385369118 0.0257218102087195 
-1 0 0.220509262494172 0.75118878869649 0.0283019488093383 
-1 0 0.431355987920044 0.554910902690053 0.0137331093899027 
-1 0 0.144836717166203 0.832342771922994 0.0228205109108035 
-1 0 0.245818413326388 0.728072449223623 0.0261091374499889 
0 0 0.379650316383814 0.60823681070869 0.0121128729074972 
0 0 0.112629864650881 0.843484010582987 0.0438861247661318 
0 0 0.0623328993394422 0.892317865576835 0.0453492350837228 
0 0 0.0456233027564466 0.895614404259017 0.058762292984537 
0 0 0.0822179905255395 0.877342910222168 0.0404390992522923 
0 0 0.227914539601233 0.767876227184243 0.00420923321452411 
0 0 0.223348578103237 0.772317403499131 0.00433401839763176 
0 0 0.269240319189132 0.706341107608645 0.024418573202223 
0 0 0.0834141689097907 0.881886610463296 0.0346992206269142 
0 0 0.145105836352971 0.820612235826975 0.0342819278200539 
0 0 0.28683555272903 0.697626378545758 0.015538068725212 
0 0 0.245171148034046 0.750722954093644 0.00410589787230955 
-1 0 0.281851438314688 0.695241123362979 0.0229074383223337 
-1 0 0.0912191585547249 0.876106761703 0.0326740797422754 
-1 0 0.157354716392871 0.809277603734545 0.0333676798725838 
0 0 0.310077452183802 0.674731549225044 0.015190998591154 
-1 0 0.117755162749581 0.82957132747876 0.0526735097716594 
-1 0 0.100277974372614 0.894348415191124 0.00537361043626237 
-1 0 0.290270418478768 0.69001879870105 0.0197107828201822 
-1 0 0.182487772104705 0.763504690974665 0.0540075369206299 
-1 0 0.412958793457974 0.57562540572317 0.0114158008188556 
-1 0 0.445533421221011 0.540924215636452 0.0135423631425374 
-1 0 0.178578288473996 0.803547269204141 0.0178744423218626 
0 0 0.209966951934072 0.763871976076976 0.0261610719889521 
-1 0 0.101644478666177 0.860321808679506 0.0380337126543167 
-1 0 0.13488985676658 0.829626358143988 0.0354837850894326 
-1 0 0.0967573303856274 0.862717781981385 0.0405248876329879 
-1 0 0.148952829474796 0.823761891598262 0.0272852789269412 
-1 0 0.404940315398303 0.58451997260312 0.0105397119985777 
-1 0 0.377811762139969 0.606160247243429 0.0160279906166016 
-1 0 0.0132900904420477 0.976680333759768 0.0100295757981839 
-1 0 0.277251449756357 0.703120730740628 0.0196278195030153 
0 0 0.174946837052682 0.772606879583712 0.0524462833636056 
0 0 0.131519827814956 0.826140336428783 0.0423398357562609 
0 0 0.0705513678948635 0.886042460588557 0.043406171516579 
