labels -1 0 1
1 1 3.84239627792628E-05 0.00891745831559376 0.991044117721627 
1 1 1.05498210012846E-08 1.26617963540341E-08 0.999999976788383 
1 1 2.62628484146294E-08 3.15232904561228E-08 0.999999942213861 
1 1 2.17023838988627E-12 2.60429023834062E-12 0.999999999995225 
1 0 6.89656958213047E-05 0.558777414121728 0.44115362018245 
0 1 0.000124862564198382 0.453714333368349 0.546160804067452 
1 1 0.000236942130379529 0.0229622700251646 0.976800787844456 
0 1 1.07782311023041E-05 0.00423562303811502 0.995753598730782 
0 1 0.000120164678139223 0.46727311145829 0.532606723863571 
0 0 0.000358486641299482 0.978338806439637 0.0213027069190631 
0 0 1.73970244765061E-05 0.995385542380798 0.00459706059472536 
1 1 0.000112495883900743 0.486742001846942 0.513145502269157 
0 0 6.31901297119718E-06 0.997272138839124 0.0027215421479043 
0 0 3.10054535455374E-05 0.994042537163793 0.00592645738266124 
0 0 0.00149687347315 0.992589819674491 0.00591330685235911 
0 0 0.00155819353120694 0.994831747893233 0.00361005857555988 
0 0 0.00101582629410289 0.996713644316406 0.00227052938949092 
