MaCK,Ngay,GiaMoCua,GiaCaoNhat,GiaThapNhat,GiaDongCua,KhoiLuongGD,GiaTran,GiaSan,GiaThamChieu,TangGiam,%,GDThoaThuan,NNMua,NNBan
BBC,11/26/2008,14.6,14.8,14.5,14.5,9740,15.3,13.9,14.6,-0.1,-0.68,0,0,0
BBC,11/27/2008,14.5,14.7,14,14,22390,15.2,13.8,14.5,-0.5,-3.45,0,4600,0
BBC,11/28/2008,14.7,14.7,14.5,14.7,24070,14.7,13.3,14,0.7,5,0,0,0
BBC,12/1/2008,14,14.8,14,14.5,21480,15.4,14,14.7,-0.2,-1.36,0,0,0
BBC,12/2/2008,13.8,14.4,13.8,13.8,68060,15.2,13.8,14.5,-0.7,-4.83,0,0,63020
BBC,12/3/2008,13.9,13.9,13.5,13.5,28650,14.4,13.2,13.8,-0.3,-2.17,0,5110,18980
BBC,12/4/2008,13.9,14,13.9,14,15830,14.1,12.9,13.5,0.5,3.7,0,0,0
BBC,12/5/2008,13.5,14,13.5,13.8,10760,14.7,13.3,14,-0.2,-1.43,0,1200,790
BBC,12/8/2008,13.4,13.5,13.2,13.2,48660,14.4,13.2,13.8,-0.6,-4.35,0,5700,0
BBC,12/9/2008,13.2,13.8,13,13.6,25260,13.8,12.6,13.2,0.4,3.03,0,5740,0
BBC,12/10/2008,13.3,13.8,13.2,13.4,4470,14.2,13,13.6,-0.2,-1.47,0,800,0
BBC,12/11/2008,13.4,13.9,13.4,13.5,9740,14,12.8,13.4,0.1,0.75,0,1000,1950
BBC,12/12/2008,13.9,14,13.7,14,27120,14.1,12.9,13.5,0.5,3.7,0,0,0
BBC,12/15/2008,14.4,14.4,14,14.3,23140,14.7,13.3,14,0.3,2.14,0,0,0
BBC,12/16/2008,13.9,13.9,13.6,13.6,23970,15,13.6,14.3,-0.7,-4.9,0,0,0
BBC,12/17/2008,13.5,13.9,13.5,13.6,4050,14.2,13,13.6,0,0,0,0,0
BBC,12/18/2008,13.9,13.9,13.5,13.7,5520,14.2,13,13.6,0.1,0.74,0,0,0
BBC,12/19/2008,13.7,14,13.6,14,16720,14.3,13.1,13.7,0.3,2.19,0,0,0
BBC,12/22/2008,14.1,14.3,14,14.3,35960,14.7,13.3,14,0.3,2.14,0,200,5000
BBC,12/23/2008,14.2,14.2,13.9,14,22410,15,13.6,14.3,-0.3,-2.1,0,0,0
BBC,12/24/2008,13.8,14.1,13.8,14.1,5540,14.7,13.3,14,0.1,0.71,0,0,0
BBC,12/25/2008,14.2,14.2,13.7,14.2,1580,14.8,13.4,14.1,0.1,0.71,0,0,0
BBC,12/26/2008,13.8,14.2,13.8,13.9,7500,14.9,13.5,14.2,-0.3,-2.11,0,0,0
BBC,12/29/2008,13.6,14,13.6,14,10740,14.5,13.3,13.9,0.1,0.72,0,450,0
BBC,12/30/2008,14.2,14.2,14,14,7140,14.7,13.3,14,0,0,0,610,0
BBC,12/31/2008,13.5,14.2,13.5,14.2,19300,14.7,13.3,14,0.2,1.43,0,250,0
