labels 0 -1 1
0 0 0.984033318551329 0.00325327187808046 0.0127134095705911 
0 0 0.990172839434653 0.00107476294298161 0.00875239762236548 
0 0 0.97826446116683 0.00594766955706584 0.0157878692761039 
0 0 0.981024093348974 0.00924467318635108 0.00973123346467512 
0 0 0.98864569187817 0.00526160046999325 0.0060927076518365 
0 0 0.994846459852763 0.00107051218578134 0.00408302796145531 
0 0 0.996676170269303 0.000177671417278697 0.00314615831341786 
0 0 0.997018521927965 7.23717588455194E-05 0.00290910631318971 
-1 0 0.996618833891774 9.94217007642403E-05 0.00328174440746168 
-1 0 0.995031832091024 0.000552535663030455 0.00441563224594552 
0 0 0.939556818023174 0.0520308933505342 0.0084122886262916 
0 0 0.9250051426144 0.0687127027374591 0.00628215464814056 
0 0 0.945288203833261 0.0151831148194136 0.0395286813473255 
0 0 0.949021900882413 0.0140251702659258 0.0369529288516617 
0 0 0.870010893106746 0.0981818168607304 0.0318072900325238 
0 0 0.912617517673601 0.0657242017391407 0.0216582805872586 
0 0 0.953948353842318 0.030480973528167 0.0155706726295149 
0 0 0.975407495007296 0.0112177986852178 0.0133747063074865 
0 0 0.985672890611195 0.00358774792400533 0.0107393614647995 
0 0 0.989698004600756 0.00209207668034267 0.00820991871890151 
0 0 0.986673568713032 0.00335013563443966 0.0099762956525282 
