Code,Date,Open,High,Low,Close,Volume
6,20030401,31.3,31.3,30.8,21.44,2723000
6,20030402,30.9,31.4,30.7,21.51,4043400
6,20030403,31.5,31.5,30.6,21.3,3154700
6,20030404,30.9,31.5,30.9,21.72,3686600
6,20030407,31.1,31.4,30.7,21.72,3723600
6,20030408,31.2,31.2,30.7,21.37,4488500
6,20030409,31,31,30.4,21.09,5307300
6,20030410,30.5,31.3,30.5,21.44,5675300
6,20030411,31.1,31.3,31,21.51,2490900
6,20030414,31.4,31.4,30.9,21.65,1574800
6,20030415,31.4,31.5,31.2,21.78,2663600
6,20030416,31.5,31.5,30.9,21.44,1790000
6,20030417,30.9,31.1,30.8,21.44,1366200
6,20030418,31,31,31,21.44,0
6,20030421,31,31,31,21.44,0
6,20030422,31.2,31.3,30.8,21.51,1243000
6,20030423,31.5,31.6,31,21.72,3806600
6,20030424,31.4,31.5,31.1,21.72,2147300
6,20030425,31.2,31.4,31.1,21.51,2455100
6,20030428,31.3,31.4,31,21.44,1814700
6,20030429,31.4,31.6,31.2,21.85,2340300
6,20030430,31.6,31.7,31.2,21.58,2233600
6,20030501,31.2,31.2,31.2,21.58,0
6,20030502,31.3,31.4,31.3,21.72,3790500
6,20030505,31.5,31.6,31.4,21.78,2856100
6,20030506,30.5,30.5,30.3,21.88,2462400
6,20030507,30.4,30.4,29.95,21.52,3296400
6,20030508,30,30,30,21.52,0
6,20030509,30.1,30.6,30.1,21.95,2185300
6,20030512,30.6,30.9,30.6,22.02,2133600
6,20030513,31,31,30.3,21.88,1975700
6,20030514,30.4,30.7,30.4,21.88,1904400
6,20030515,30.6,30.8,30.5,22.02,2189500
6,20030516,30.8,30.8,30.3,21.73,2927800
6,20030519,30.6,30.6,30.2,21.73,2081800
6,20030520,30.4,31,30.4,22.09,4162300
6,20030521,31,31,30.6,22.16,2677900
6,20030522,30.9,31.2,30.9,22.31,2393000
6,20030523,31.1,31.5,31.1,22.52,2703700
6,20030526,31.4,31.7,31.2,22.6,2415800
6,20030527,31.4,31.6,31.3,22.6,2595500
6,20030528,31.5,31.6,31.2,22.38,1763500
6,20030529,31.1,31.4,31.1,22.52,1864700
6,20030530,31.1,31.4,31,22.31,2630700
6,20030602,31.1,31.5,31,22.52,4071100
6,20030603,31.4,31.4,30.9,22.16,4070900
6,20030604,30.9,30.9,30.9,22.16,0
6,20030605,31,31,30.3,21.81,8751300
6,20030606,30.5,30.9,30.5,21.88,3160600
6,20030609,30.6,31,30.5,22.24,1359000
6,20030610,31,31.3,31,22.38,3043500
6,20030611,31.2,31.4,31.2,22.45,3868500
6,20030612,31.3,31.5,31.1,22.38,2521000
6,20030613,31.4,31.5,31,22.45,4818100
6,20030616,31.4,31.4,31.1,22.52,1862500
6,20030617,31.5,31.5,31.3,22.45,3983700
6,20030618,31.3,31.4,31,22.38,5040100
6,20030619,31.2,31.4,31.1,22.31,4287000
6,20030620,31.1,31.2,30.8,22.16,3928100
6,20030623,31,31,30.6,21.95,4783700
6,20030624,30.6,30.9,30.5,22.09,5149300
6,20030625,30.7,30.8,30.6,21.95,3497700
6,20030626,30.7,30.9,30.6,22.16,3285200
6,20030627,31,31,30.8,22.09,3285900
6,20030630,30.9,31,30.5,21.88,2544500
6,20030701,30.5,30.5,30.5,21.88,0
6,20030702,31,31,30.7,22.09,3180800
6,20030703,30.8,30.9,30.6,22.09,3033100
6,20030704,30.7,30.9,30.6,22.09,1472500
6,20030707,30.8,31,30.6,22.16,2718400
6,20030708,31,31.2,30.7,22.16,3573700
6,20030709,31,31.2,30.8,22.38,2560500
6,20030710,31.2,31.2,30.8,22.16,1860700
6,20030711,30.8,30.8,30.7,22.02,3467800
6,20030714,30.9,31.1,30.8,22.24,2564600
6,20030715,31.1,31.1,30.8,22.24,1743200
6,20030716,30.9,31,30.8,22.16,2528600
6,20030717,30.9,30.9,30.5,21.95,8703700
6,20030718,30.7,30.7,30.6,22.02,4140000
6,20030721,30.8,30.8,30.6,21.95,1855300
6,20030722,30.8,30.8,30.6,22.02,1566300
6,20030723,30.6,30.8,30.6,21.95,2084600
6,20030724,30.8,30.8,30.6,22.02,2086700
6,20030725,30.6,30.7,30.5,21.95,1912300
6,20030728,30.7,30.7,30.6,22.02,3568900
6,20030729,30.5,30.7,30.5,21.88,5671100
6,20030730,30.5,30.7,30.5,21.88,4526200
6,20030731,30.5,30.6,30.4,21.88,7964700
6,20030801,30.6,30.7,30.4,21.88,7890900
6,20030804,30.5,30.6,30.4,21.81,3157500
6,20030805,30.5,30.6,30.4,21.95,4635600
6,20030806,30.6,30.6,30.4,21.81,3905700
6,20030807,30.4,30.5,30.4,21.81,3143000
6,20030808,30.4,30.4,30.2,21.66,6187300
6,20030811,30.3,30.4,30.2,21.73,2498300
6,20030812,30.4,30.4,30.2,21.73,4571100
6,20030813,30.4,30.6,30.4,21.88,3766700
6,20030814,30.7,30.7,30.3,21.81,3848500
6,20030815,30.3,30.3,30.3,21.73,3382100
6,20030818,30.5,30.5,30.3,21.81,3190900
6,20030819,30.5,30.5,30.2,21.66,8102900
6,20030820,30.4,30.7,30.3,21.73,2949600
6,20030821,30.3,30.5,30.3,21.88,2674400
6,20030822,30.5,30.6,30.4,21.88,3848200
6,20030825,30.6,30.6,30.4,21.95,2539600
6,20030826,30.5,30.7,30.5,22.02,2160000
6,20030827,30.7,30.8,30.6,22.09,2464500
6,20030828,30.8,30.9,30.7,22.16,1943700
6,20030829,30.9,31,30.8,22.09,4241800
6,20030901,30.8,31,30.7,22.02,4623200
6,20030902,30.8,30.9,30.8,22.09,2030200
6,20030903,30.9,31,30.7,22.02,5533100
6,20030904,30.9,30.9,30.5,22.02,6552000
6,20030905,30.8,30.9,30.7,22.09,2718700
6,20030908,30.9,30.9,30.7,22.09,3754300
6,20030909,30.9,30.9,30.6,22.02,5236200
6,20030910,30.8,30.9,30.7,22.02,6166500
6,20030911,30.8,31,30.8,22.16,5645700
6,20030912,30.9,30.9,30.9,22.16,0
6,20030915,30.9,31.1,30.9,22.31,4583100
6,20030916,30.4,30.5,30.2,22.22,4274000
6,20030917,30.3,30.4,30.1,22.07,5583800
6,20030918,30.2,30.2,30.1,22,4034500
6,20030919,30.1,30.2,29.85,21.82,11464400
6,20030922,29.85,30,29.85,21.89,4386900
6,20030923,30,30.1,29.85,21.89,4734100
6,20030924,30,30.2,29.95,22.07,6952700
6,20030925,30.2,30.3,30,21.93,4410700
6,20030926,30.1,30.1,29.95,21.89,4844600
6,20030929,30,30,29.8,21.78,8241300
6,20030930,29.85,30,29.8,21.82,3545700
6,20031001,29.85,29.85,29.85,21.82,0
6,20031002,30.1,30.2,29.95,22.07,7038700
6,20031003,30.2,30.2,30,22,4816100
6,20031006,30.1,30.3,30.1,22,6890500
6,20031007,30.1,30.2,29.95,21.93,11316400
6,20031008,30,30.2,29.9,21.89,6441300
6,20031009,29.9,30,29.8,21.82,6978200
6,20031010,29.9,29.9,29.85,21.82,4892200
6,20031013,29.9,30,29.85,21.82,5798600
6,20031014,30,30,29.8,21.86,9120100
6,20031015,30,30.2,29.9,22.07,5075100
6,20031016,30.1,30.2,30,22,6043800
6,20031017,30.2,30.2,29.95,22,3998700
6,20031020,30,30.2,30,21.93,3541000
6,20031021,30,30.2,30,22,4312400
6,20031022,30.1,30.2,30,22,2828400
6,20031023,30.1,30.2,29.9,21.89,5291900
6,20031024,30,30,29.9,21.89,3024100
6,20031027,30.1,30.3,30,22.15,4068300
6,20031028,30.3,30.4,30.2,22.15,3577000
6,20031029,30.4,30.4,30.1,22,4368900
6,20031030,30,30.1,29.95,22,5324600
6,20031031,30.1,30.3,30,22.15,2792500
6,20031103,30.3,30.4,30.2,22.15,2837800
6,20031104,30.5,30.5,30.4,22.22,4539300
6,20031105,30.5,30.6,30.5,22.37,3375800
6,20031106,30.6,30.8,30.5,22.37,6327000
6,20031107,30.6,30.8,30.6,22.44,2570200
6,20031110,30.8,30.8,30.3,22.29,3285300
6,20031111,30.4,30.7,30.3,22.37,4059300
6,20031112,30.6,30.6,30.3,22.22,3617200
6,20031113,30.5,30.6,30.4,22.37,1589100
6,20031114,30.7,30.7,30.4,22.29,5464900
6,20031117,30.3,30.5,30.3,22.15,3272200
6,20031118,30.4,30.7,30.3,22.44,4427100
6,20031119,30.4,30.8,30.4,22.44,5403600
6,20031120,30.8,30.9,30.6,22.51,5172600
6,20031121,30.7,30.9,30.7,22.59,4865100
6,20031124,30.9,31,30.8,22.51,1494200
6,20031125,31,31,30.8,22.51,2910300
6,20031126,31,31,30.6,22.59,1878000
6,20031127,30.9,31,30.9,22.59,1712300
6,20031128,31,31.2,30.9,22.81,4592000
6,20031201,31.1,31.3,31,22.81,3512700
6,20031202,31.3,31.3,30.9,22.59,3704900
6,20031203,31.2,31.2,30.8,22.51,4068300
6,20031204,31,31,30.8,22.66,1424700
6,20031205,31.1,31.1,30.8,22.59,1769100
6,20031208,31,31,30.6,22.37,2899400
6,20031209,30.8,31,30.7,22.66,2117500
6,20031210,31,31,30.7,22.51,1507800
6,20031211,30.9,31,30.7,22.66,2007100
6,20031212,31.2,31.2,30.7,22.51,3465900
6,20031215,31.1,31.1,30.7,22.51,3913600
6,20031216,30.7,30.9,30.5,22.37,3212800
6,20031217,30.7,30.7,30.4,22.37,2901000
6,20031218,30.4,30.6,30.4,22.29,2166600
6,20031219,30.7,30.7,30.4,22.29,3193800
6,20031222,30.5,30.6,30.3,22.29,1967700
6,20031223,30.5,30.7,30.5,22.37,1111500
6,20031224,30.7,30.8,30.5,22.44,613300
6,20031225,30.7,30.7,30.7,22.44,0
6,20031226,30.7,30.7,30.7,22.44,0
6,20031229,30.7,30.7,30.6,22.44,1079600
6,20031230,30.8,31,30.7,22.59,2391400
6,20031231,31,31,30.7,22.44,1735000
6,20040101,30.7,30.7,30.7,22.44,0
6,20040102,30.9,31,30.7,22.51,2972000
6,20040105,31,31,30.8,22.51,2889100
6,20040106,30.8,30.9,30.6,22.44,4961600
6,20040107,31,31,30.7,22.51,3526700
6,20040108,31,31,30.7,22.44,2490100
6,20040109,30.7,30.8,30.6,22.44,4549800
6,20040112,30.8,31,30.7,22.59,5785000
6,20040113,31,31,30.9,22.66,4058700
6,20040114,31,31.1,30.9,22.73,2400500
6,20040115,31.2,31.2,30.9,22.66,3035000
6,20040116,31.1,31.1,30.8,22.51,4680800
6,20040119,31,31.1,30.9,22.59,3438300
6,20040120,31.1,31.1,30.9,22.59,6278500
6,20040121,31,31.1,30.9,22.73,4092500
6,20040122,31.1,31.1,31.1,22.73,0
6,20040123,31.1,31.1,31.1,22.73,0
6,20040126,31.2,31.3,31,22.81,5490100
6,20040127,31.3,31.3,31.1,22.81,4632600
6,20040128,31.3,31.4,31.1,22.73,3236200
6,20040129,31.1,31.3,31,22.88,4083400
6,20040130,31.4,31.6,31.2,23.02,4608700
6,20040202,31.5,31.5,31.3,22.88,3412100
6,20040203,31.5,31.5,31.2,22.88,3651500
6,20040204,31.3,31.5,31.2,23.02,2052700
6,20040205,31.6,31.6,31.5,23.1,1786500
6,20040206,31.7,31.8,31.6,23.17,2641500
6,20040209,31.8,32,31.7,23.32,3361300
6,20040210,32.1,32.4,32,23.54,4428900
6,20040211,32.1,32.4,32.1,23.61,3537000
6,20040212,32.5,32.6,32.4,23.83,5031700
6,20040213,32.7,33,32.6,24.05,3625900
6,20040216,32.9,33,32.8,23.97,2497600
6,20040217,32.8,32.8,32.5,23.83,2337300
6,20040218,32.9,32.9,32.7,24.05,2429000
6,20040219,32.9,32.9,32.7,24.05,1762000
6,20040220,32.9,33,32.8,23.97,3419100
6,20040223,32.9,32.9,32.5,23.9,2404900
6,20040224,32.8,33.4,32.7,24.34,4229800
6,20040225,33.5,33.6,32.8,24.27,3706100
6,20040226,33.1,33.3,32.8,24.19,2392600
6,20040227,33.3,33.4,33,24.41,4030400
6,20040301,33.6,33.9,33.5,24.71,5897200
6,20040302,33.8,33.8,33.3,24.41,2475500
6,20040303,32.9,33.4,32.5,23.9,5588100
6,20040304,32.9,33,32.7,24.05,2735400
6,20040305,32.6,32.7,32.1,23.68,6946000
6,20040308,32.7,32.9,32.6,23.97,3408700
6,20040309,32.9,33.1,32.7,23.9,4277800
6,20040310,32.9,33.1,32.5,24.12,5531400
6,20040311,32.9,33.3,32.6,24.27,4509600
6,20040312,33.1,33.2,32.5,23.76,5780400
6,20040315,32.7,33.2,32.7,23.97,2903700
6,20040316,33.3,33.3,32.9,24.34,3386300
6,20040317,33.2,33.6,33.2,24.56,3716500
6,20040318,33.6,33.6,32.8,24.05,4272600
6,20040319,33,33.8,33,24.63,6735800
6,20040322,33.4,33.7,33.2,24.56,2633200
6,20040323,33.4,34,33.4,24.85,3415900
6,20040324,34.1,34.5,33.9,25,5339900
6,20040325,34.5,34.5,34,25.14,2589600
6,20040326,34.4,34.6,34.2,25.07,3237200
6,20040329,34.7,34.7,33.7,24.85,2937800
6,20040330,34.2,34.7,33.8,25.29,3629300
6,20040331,34.6,34.7,34.2,25.07,3328100
6,20040401,34.5,34.7,34.3,25.22,3947600
6,20040402,34.8,34.8,34,25.22,3186100
6,20040405,34.5,34.5,34.5,25.22,0
6,20040406,34.1,34.5,34,25,4278500
6,20040407,34.4,34.4,34.1,24.93,1226400
6,20040408,34.4,34.5,34.1,25.22,2120700
6,20040409,34.5,34.5,34.5,25.22,0
6,20040412,34.5,34.5,34.5,25.22,0
6,20040413,34.6,34.8,34.5,25.29,3513000
6,20040414,34.4,34.5,33.9,24.78,2044200
6,20040415,34,34.2,33.5,24.85,5845800
6,20040416,34.2,34.2,33.6,24.71,3309600
6,20040419,34.2,34.2,33.4,24.78,2300800
6,20040420,34.1,34.3,34,25,2033300
6,20040421,34.3,34.4,33.9,25,3472500
6,20040422,34.1,34.2,33.7,24.71,1589300
6,20040423,34,34.5,33.9,25.22,2381200
6,20040426,34.4,34.4,33.6,24.85,924600
6,20040427,34.1,34.1,33.7,24.63,2051100
6,20040428,33.7,34.1,33.6,24.93,1802700
6,20040429,33.7,34.3,33.7,24.93,4746700
6,20040430,34.1,34.4,33.8,25,3588000
6,20040503,34.5,34.5,33.9,25,1743200
6,20040504,33,33.3,32.7,25.1,3673100
6,20040505,33.2,33.2,32.2,24.87,3029000
6,20040506,32.6,33.2,32.6,25.02,2640000
6,20040507,33.1,33.1,32.3,24.95,1884600
6,20040510,32.5,32.7,32,24.19,4137600
6,20040511,32.1,32.7,32.1,24.72,5597800
6,20040512,33,33.2,32.2,24.72,6400200
6,20040513,32.6,32.7,32,24.57,3514400
6,20040514,32,32.6,31.6,24.04,3842600
6,20040517,32,32.1,30.6,23.13,4879300
6,20040518,30.7,30.7,29.95,22.68,7363500
6,20040519,30.5,30.6,30.1,22.83,5620500
6,20040520,30.1,30.6,30.1,23.06,4750000
6,20040521,30.8,31.6,30.5,23.66,5042000
6,20040524,31.7,31.7,31.3,23.96,2413300
6,20040525,31.8,32.7,31.4,23.74,2697300
6,20040526,31.4,31.4,31.4,23.74,0
6,20040527,32,32.7,32,24.64,4489800
6,20040528,32.7,33.5,32.5,24.57,8641400
6,20040531,32.5,33.2,32.4,24.87,2617000
6,20040601,32.6,33.3,32.6,25.17,2549000
6,20040602,32.9,33.7,32.9,25.4,2516000
6,20040603,33.7,33.7,32.6,24.95,2640700
6,20040604,33.5,33.7,33.2,25.32,2924800
6,20040607,34,34.1,33.8,25.78,5921900
6,20040608,34.5,34.5,33.9,25.85,2681700
6,20040609,34.3,34.4,34,25.7,3325700
6,20040610,33.9,34.4,33.7,25.85,2482800
6,20040611,34.3,34.3,33.9,25.85,1518000
6,20040614,34.3,34.5,32.8,25.02,6508000
6,20040615,33.3,33.9,33.1,25.1,3334100
6,20040616,33.8,33.8,33.3,25.4,2967000
6,20040617,33.6,33.6,33.4,25.32,1378400
6,20040618,33.4,33.7,32.9,24.87,3431400
6,20040621,33.5,33.5,32.8,24.79,3936000
6,20040622,32.8,32.8,32.8,24.79,0
6,20040623,33,33,32.7,24.79,3471200
6,20040624,33.1,33.4,32.8,25.02,4317200
6,20040625,33.1,33.1,32.8,24.87,2477100
6,20040628,32.9,32.9,32.6,24.64,4553900
6,20040629,33,33,32.2,24.64,5798300
6,20040630,32.9,33,32.1,24.42,4374200
6,20040701,32.3,32.3,32.3,24.42,0
6,20040702,32,32.5,32,24.34,3730900
6,20040705,32.5,32.6,32.2,24.64,1208800
6,20040706,32.6,32.8,32.5,24.72,1226600
6,20040707,32.5,32.9,32.5,24.87,1666000
6,20040708,32.8,32.9,32.3,24.42,1604000
6,20040709,32.5,32.5,32.3,24.42,1552400
6,20040712,32.7,32.9,32.5,24.79,1810100
6,20040713,32.8,32.8,32.4,24.64,1966300
6,20040714,32.5,32.7,32.3,24.49,1507500
6,20040715,32.6,32.7,32.4,24.72,1098800
6,20040716,32.7,33,32.6,24.87,1601500
6,20040719,32.9,33,32.6,24.87,1245500
6,20040720,33,33.3,32.9,25.17,2040100
6,20040721,33.5,33.7,33.2,25.47,3964300
6,20040722,33.4,33.6,33.3,25.25,1400100
6,20040723,33.5,33.7,33.4,25.25,1783400
6,20040726,33.4,33.4,33.2,25.25,932000
6,20040727,33.5,33.5,33.3,25.17,1105600
6,20040728,33.5,33.6,33.3,25.25,1761000
6,20040729,33.3,33.4,33,25.17,2563900
6,20040730,33.5,33.7,33.1,25.32,2581300
6,20040802,33.6,33.8,33.2,25.47,1576000
6,20040803,33.9,33.9,33.5,25.55,3624300
6,20040804,33.9,33.9,33.2,25.17,2719800
6,20040805,33.3,33.8,33.3,25.55,1596700
6,20040806,33.2,33.7,33.1,25.32,1801300
6,20040809,33.5,33.7,33.5,25.4,823900
6,20040810,33.6,33.6,33.4,25.25,1618400
6,20040811,33.7,33.7,33.2,25.1,2299600
6,20040812,33.3,33.7,33.2,25.47,1884500
6,20040813,33.5,33.7,33.4,25.32,2242400
6,20040816,33.6,33.7,33.2,25.4,1983700
6,20040817,33.5,33.7,33.4,25.25,976100
6,20040818,33.4,33.7,33.4,25.4,701300
6,20040819,33.7,34,33.6,25.7,2517900
6,20040820,33.9,34,33.7,25.63,914600
6,20040823,33.9,34.1,33.9,25.7,1311000
6,20040824,34,34.4,34,25.93,3335700
6,20040825,34.2,34.7,34.2,26.08,3678500
6,20040826,34.5,34.6,34.3,26.08,1204500
6,20040827,34.5,34.7,34.2,25.85,1981600
6,20040830,34.3,34.8,34.3,26.15,1151600
6,20040831,34.6,34.9,34.6,26.31,1962700
6,20040901,35,35.1,34.9,26.46,3058300
6,20040902,35.2,35.4,35,26.46,4210400
6,20040903,35.2,35.3,34.8,26.31,1708300
6,20040906,34.8,35.4,34.8,26.76,2039900
6,20040907,35.4,35.4,35.1,26.76,1184200
6,20040908,35.4,35.6,35,26.53,1169400
6,20040909,35.1,35.4,35,26.61,1603400
6,20040910,35.3,35.4,35.1,26.68,1206100
6,20040913,35.4,35.6,35.4,26.76,2521300
6,20040914,35.1,35.1,34.4,26.59,1823300
6,20040915,34.8,34.8,34.2,26.51,2269300
6,20040916,34.5,35.2,34.5,26.9,2353400
6,20040917,35,35.1,34.8,26.82,2543900
6,20040920,35.1,35.2,34.8,26.82,1714700
6,20040921,34.9,35.2,34.9,27.05,1915100
6,20040922,35.3,35.3,35,27.13,1706400
6,20040923,35.1,35.1,34.6,26.67,2889000
6,20040924,34.5,34.7,34.2,26.59,2560100
6,20040927,34.7,34.7,34.3,26.59,1655500
6,20040928,34.6,34.9,34.3,26.36,1269400
6,20040929,34.3,34.3,34.3,26.36,0
6,20040930,34.7,34.9,34.3,26.59,1777000
6,20041001,34.6,34.6,34.6,26.59,0
6,20041004,35,35.1,34.9,26.97,3700600
6,20041005,35.1,35.1,34.6,26.82,2295500
6,20041006,35,35.1,34.7,26.67,2032700
6,20041007,34.7,34.9,34.7,26.74,1652000
6,20041008,35,35,34.5,26.67,1455100
6,20041011,34.7,34.8,34.6,26.74,923800
6,20041012,34.6,34.8,34.5,26.74,1050100
6,20041013,34.6,34.9,34.4,26.67,1709200
6,20041014,34.3,34.5,34,26.28,3755500
6,20041015,34.1,34.2,34,26.21,2180300
6,20041018,34.1,34.3,34,26.21,1985900
6,20041019,34.2,34.5,34.2,26.36,778200
6,20041020,34.4,34.6,34.2,26.59,2963500
6,20041021,34.4,34.7,34.5,26.67,2078600
6,20041022,34.7,34.7,34.7,26.67,0
6,20041025,34.2,34.3,33.9,26.36,3582500
6,20041026,34.2,34.5,34,26.44,1365000
6,20041027,34.1,34.3,34,26.21,1733100
6,20041028,34.2,34.9,34.2,26.74,2904200
6,20041029,35,35.1,34.4,26.82,2356400
6,20041101,34.6,34.6,34.3,26.44,3334900
6,20041102,34.8,34.9,34.5,26.59,3324000
6,20041103,34.8,35,34.6,26.9,3225700
6,20041104,34.9,35,34.6,26.67,1372600
6,20041105,35.5,35.5,34.6,26.9,2906500
6,20041108,35,35.1,34.7,26.97,2381600
6,20041109,35.3,35.3,34.7,26.82,1562300
6,20041110,35.1,35.3,35,27.05,2406500
6,20041111,35.2,35.2,34.8,26.74,1609800
6,20041112,34.9,35.1,34.7,26.82,2977800
6,20041115,35,35.1,34.5,26.51,6190200
6,20041116,34.6,34.9,34.4,26.51,1296300
6,20041117,34.5,34.9,34.4,26.67,2238100
6,20041118,34.9,34.9,34.2,26.67,1650700
6,20041119,34.7,35,34.7,26.59,2174200
6,20041122,34.6,34.7,34.4,26.67,805300
6,20041123,34.8,35.2,34.6,26.82,2780600
6,20041124,34.9,35.1,34.5,26.9,2272800
6,20041125,34.8,35,34.8,26.82,1264100
6,20041126,35,35.2,34.7,26.74,2253700
6,20041129,35,35.1,34.8,26.74,1734700
6,20041130,35.2,35.2,34.9,26.82,2083300
6,20041201,35,35.1,34.7,26.82,1464300
6,20041202,35.2,35.3,35,26.9,2195800
6,20041203,35.1,35.2,34.8,26.9,2826700
6,20041206,35.2,35.2,35,27.05,1783500
6,20041207,35,35.2,35,26.97,1485800
6,20041208,35.2,35.2,34.8,26.9,2339500
6,20041209,35.2,35.2,34.8,26.82,1974600
6,20041210,35,35.1,34.7,26.9,2084000
6,20041213,35,35.1,34.8,26.74,1834900
6,20041214,35,35.1,34.7,26.82,3443900
6,20041215,34.9,35.2,34.9,26.9,3493100
6,20041216,35.2,35.3,35.1,27.13,2546900
6,20041217,35.3,35.3,34.8,27.05,2317900
6,20041220,35.3,35.7,35.1,27.36,4984200
6,20041221,35.7,35.7,35.3,27.28,1187100
6,20041222,35.8,35.8,35.4,27.28,915800
6,20041223,35.7,35.7,35.1,27.05,2083000
6,20041224,35.2,35.6,35.3,27.13,643000
6,20041227,35.3,35.3,35.3,27.13,0
6,20041228,35.6,35.7,35.3,27.28,1514500
6,20041229,35.7,35.8,35.5,27.36,1416800
6,20041230,35.6,35.7,35.3,27.36,658900
6,20041231,35.3,35.5,35.3,27.28,837200
6,20050103,35.3,35.6,35.3,27.21,504800
6,20050104,35.5,35.6,35.2,27.13,3079300
6,20050105,35.3,35.4,34.8,26.97,4531400
6,20050106,35.2,35.2,34.7,26.74,2584900
6,20050107,35,35,34.2,26.51,3663500
6,20050110,34.7,34.8,34.5,26.67,1651000
6,20050111,34.9,34.9,34.5,26.51,1420500
6,20050112,34.5,34.9,34.1,26.67,900500
6,20050113,34.7,34.9,34.5,26.67,1244000
6,20050114,34.8,34.8,34.2,26.59,2679500
6,20050117,34.7,34.9,34.6,26.59,1723100
6,20050118,34.6,34.6,34.4,26.59,2603100
6,20050119,34.7,34.8,34.6,26.74,2282300
6,20050120,34.8,34.8,34.4,26.51,2679200
6,20050121,34.7,34.7,34.4,26.59,2497100
6,20050124,34.8,34.8,34.1,26.28,3506100
6,20050125,34.4,34.5,34.2,26.44,1964100
6,20050126,34.8,34.9,34.5,26.67,2092700
6,20050127,34.9,34.9,34.3,26.36,920400
6,20050128,34.8,34.9,34.6,26.74,1363600
6,20050131,34.8,34.9,34.4,26.82,3118600
6,20050201,34.8,34.8,34.5,26.59,2725300
6,20050202,34.6,34.6,34.3,26.36,2031600
6,20050203,34.5,34.7,34.4,26.59,3271000
6,20050204,34.6,34.8,34.5,26.67,1899000
6,20050207,34.7,35,34.7,26.82,1748300
6,20050208,34.9,35,34.8,26.82,883500
6,20050209,34.9,34.9,34.9,26.82,0
6,20050210,34.9,34.9,34.9,26.82,0
6,20050211,34.9,34.9,34.9,26.82,0
6,20050214,35.2,35.2,35,26.97,3314600
6,20050215,35.3,35.3,34.9,26.82,1389500
6,20050216,35.1,35.4,35.1,27.13,3320900
