labels 1 0 -1
-1 -1 3.13923127333622E-05 0.00803432519777905 0.991934282489488 
-1 -1 1.58819885157212E-05 0.0512819890881881 0.948702128923296 
-1 -1 1.42368457858154E-07 1.49146346854942E-07 0.999999708485195 
-1 -1 7.25976703361774E-08 5.54875344102053E-08 0.999999871914795 
-1 -1 6.85691001397603E-08 4.37955769107765E-08 0.999999887635323 
-1 -1 1.23410643692775E-05 0.00452187845006402 0.995465780485567 
-1 -1 0.000460527947454227 0.0327653919895444 0.966774080063001 
-1 -1 8.90329231957395E-05 0.185284086074643 0.814626881002161 
0 -1 0.000156473496288065 0.404436501315995 0.595407025187717 
0 0 4.30973347675883E-05 0.738489051093878 0.261467851571354 
-1 0 8.02807863813876E-05 0.926011767215091 0.0739079519985275 
0 0 9.11278681258629E-05 0.989309283944064 0.0105995881878105 
-1 -1 0.000104132240714464 0.22716441712452 0.772731450634765 
-1 0 2.87110113548746E-05 0.707107811670576 0.292863477318069 
-1 0 9.36550710049874E-05 0.935636214101094 0.0642701308279007 
-1 -1 6.52663656806082E-06 0.001695907268913 0.998297566094519 
-1 -1 3.14086235974839E-06 3.45252446317851E-06 0.999993406613177 
-1 -1 6.66989911627885E-05 0.00738182392469126 0.992551477084146 
-1 -1 0.0013494411253449 0.0101565925274514 0.988493966347204 
-1 -1 0.00174674172118351 0.0107814333635358 0.987471824915281 
-1 -1 0.00168896756563763 0.00940140863864348 0.988909623795719 
-1 -1 1.99995114556167E-05 0.00251085552913744 0.997469144959407 
-1 -1 0.00241755771641217 0.0116019012716204 0.985980541011968 
-1 -1 0.00285521652335024 0.0139266340774797 0.98321814939917 
-1 -1 0.0026787133228298 0.0133144680383288 0.984006818638842 
-1 -1 0.00276139216400451 0.0138485710931364 0.983390036742859 
-1 -1 0.00312993126361456 0.0155159818613131 0.981354086875072 
-1 -1 0.00392853348583852 0.0187986798005439 0.977272786713617 
-1 -1 0.00493506041909856 0.0238127961295865 0.971252143451315 
-1 -1 0.00628732694124897 0.0325962501265219 0.961116422932229 
-1 -1 0.00798313155946273 0.0469468080738565 0.945070060366681 
-1 -1 0.00997946205870474 0.0700200108402817 0.920000527101013 
-1 -1 0.0119058833283721 0.106121855881997 0.88197226078963 
-1 -1 0.0104462471398617 0.150526206782703 0.839027546077435 
-1 -1 0.0108850283631264 0.241331462312762 0.747783509324111 
-1 -1 0.0099610261392717 0.356963778415005 0.633075195445723 
-1 -1 0.00832709302745644 0.493199260014971 0.498473646957573 
-1 0 0.00630801590136382 0.629311360498773 0.364380623599864 
-1 0 0.0006778835425811 0.969768492283142 0.0295536241742767 
-1 0 6.20043218083078E-07 0.9991360203051 0.000863359651681956 
-1 0 5.78074237495878E-10 0.99997367910754 2.63203143860602E-05 
-1 0 0.00114340047072236 0.929644090189971 0.0692125093393069 
-1 0 0.00137913682336842 0.955910998067312 0.0427098651093195 
-1 0 0.000493078634498204 0.974439709361481 0.0250672120040205 
-1 0 0.000169143123974956 0.985330535622836 0.0145003212531892 
-1 0 5.64695776506601E-05 0.991631265373358 0.00831226504899158 
-1 0 1.86283221827954E-05 0.995231262962528 0.00475010871528882 
-1 0 6.1379053283157E-06 0.997277038966366 0.00271682312830611 
-1 0 2.00951664968745E-06 0.998448908510034 0.00154908197331591 
-1 0 6.77750329505071E-10 0.999972421474771 2.75778474785211E-05 
-1 0 2.38772642634881E-13 0.999999566025018 4.33974742675311E-07 
-1 0 1.66666686023379E-14 0.999999899999964 1.00000019947353E-07 
-1 0 1.66666686023379E-14 0.999999899999964 1.00000019947353E-07 
-1 0 1.6667111770008E-14 0.999999899999964 1.00000019908811E-07 
-1 0 1.66667446416176E-14 0.999999899999964 1.00000019946209E-07 
-1 0 1.66666856385969E-14 0.999999899999964 1.00000019947294E-07 
0 0 1.66666694309337E-14 0.999999899999964 1.00000019947353E-07 
0 0 1.01052195796155E-10 0.999989470431896 1.0529467051404E-05 
0 0 1.7597615002599E-10 0.999991766042699 8.23378132461111E-06 
-1 0 6.36247490914848E-13 0.999999886723263 1.13276101268285E-07 
-1 0 1.66666864192789E-14 0.999999899999964 1.00000019947289E-07 
-1 0 1.66673642771479E-14 0.999999899999964 1.00000019852437E-07 
0 0 4.9749260631624E-13 0.999999899998906 1.00000596829534E-07 
0 0 2.77456503503237E-11 0.999999778074334 2.21897920493749E-07 
0 0 7.17404098479889E-12 0.999999899984218 1.00008608317525E-07 
0 0 1.23356847435276E-13 0.999999899999729 1.00000147955585E-07 
0 0 1.66667398658819E-14 0.999999899999964 1.00000019946348E-07 
0 0 1.6666685972732E-14 0.999999899999964 1.00000019947292E-07 
0 0 1.66666698258337E-14 0.999999899999964 1.00000019947353E-07 
0 0 0.443441560211669 0.502821001813007 0.0537374379753246 
0 1 0.788073315039773 0.0856256337366778 0.126301051223549 
0 1 0.749882021341616 0.0764628241196345 0.173655154538749 
0 1 0.838619406990473 0.0415141431445244 0.119866449865003 
0 1 0.878717237002451 0.032640586986272 0.0886421760112771 
0 1 0.489660090990644 0.239852576044199 0.270487332965157 
0 1 0.568060904290634 0.181658917820649 0.250280177888717 
0 1 0.459531989163377 0.27044456372807 0.270023447108553 
0 1 0.414971030151196 0.330121898704625 0.254907071144179 
0 1 0.452840055030387 0.264587931790053 0.28257201317956 
0 0 0.0151760703012666 0.983025649761167 0.00179827993756669 
0 0 0.143840145907403 0.812889598333979 0.0432702557586177 
0 0 0.246375455212852 0.6169057445252 0.136718800261949 
