labels 0 -1 1
1 1 0.101583918011679 0.0115216335396251 0.886894448448696 
0 1 0.487928692739292 0.00359762330465131 0.508473683956057 
1 0 0.654145911859466 0.000610962108499545 0.345243126032035 
1 0 0.847868686377367 0.000227797657117646 0.151903515965516 
1 0 0.921445409070089 0.000257684421933452 0.0782969065079773 
1 0 0.882112460101056 0.000843256745734107 0.11704428315321 
1 0 0.866398711359527 0.00347613315807466 0.130125155482398 
0 1 0.352472527883808 0.239621751324762 0.407905720791429 
0 0 0.458861400543151 0.353395738374602 0.187742861082247 
0 -1 0.336277199290842 0.589050554212238 0.0746722464969203 
0 -1 0.402163354989447 0.577639027282567 0.0201976177279868 
0 0 0.842044828182795 0.156612695566835 0.00134247625036921 
0 0 0.953266255064781 0.046550938986438 0.000182805948781026 
0 0 0.97719419240024 0.0227694404024575 3.63671973025284E-05 
0 0 0.978645744776095 0.0213418962907496 1.23589331555981E-05 
0 0 0.932684689134025 0.0673059513076856 9.35955828907039E-06 
0 0 0.93777287242348 0.062153690912205 7.34366643155895E-05 
-1 0 0.898758200510081 0.101237843863046 3.9556268724899E-06 
-1 0 0.862403005950832 0.137595017397968 1.97665120076486E-06 
-1 0 0.73862023394103 0.261370827559127 8.93849984211436E-06 
-1 0 0.573742367192559 0.426167917047149 8.97157602926405E-05 
-1 -1 0.377105788382141 0.622893725698704 4.85919155318116E-07 
-1 -1 0.208729070166595 0.791270660877951 2.6895545420599E-07 
-1 -1 0.135887167845539 0.864083392963252 2.94391912091706E-05 
-1 -1 0.0572257805168089 0.942772455663769 1.76381942199414E-06 
-1 -1 0.0349058201622447 0.965093847795106 3.32042649822394E-07 
-1 -1 0.0196813292113746 0.980318588687686 8.21009393187852E-08 
-1 -1 0.0180893890910888 0.981910537712645 7.31962663097702E-08 
-1 -1 0.0169133790864212 0.983086553021776 6.78918031224122E-08 
-1 -1 0.0130630516787777 0.986936891758739 5.65624837094416E-08 
-1 -1 0.0115632326486563 0.988436713274313 5.40770309099876E-08 
-1 -1 0.00969044411661468 0.990309503842462 5.20409233037935E-08 
-1 -1 0.011265533985921 0.988734412332326 5.36817528379045E-08 
-1 -1 0.0142250423587632 0.985774874701941 8.29392959644745E-08 
-1 -1 0.0192126623353516 0.980787002500892 3.35163756124235E-07 
-1 -1 0.00911202345656764 0.990887924940563 5.16028690469187E-08 
0 -1 0.0166909827387475 0.983308933938363 8.33228899905705E-08 
0 -1 0.0373852053376474 0.96261321793659 1.57672576241724E-06 
0 0 0.998812792305231 0.00118715769194407 5.00028244740399E-08 
0 0 0.993703640011533 0.00422082387916161 0.0020755361093059 
0 0 0.974775643049519 0.0223915176250865 0.00283283932539493 
0 0 0.88264499472498 0.115333737135199 0.0020212681398207 
0 0 0.890607849931985 0.103666615803395 0.00572553426462035 
