Code,Date,Open,High,Low,Close,Volume
494,20020221,11.15,11.2,10.95,8.68,5182000
494,20020222,10.95,10.95,10.6,8.45,4824100
494,20020225,10.85,11.05,10.7,8.57,9439400
494,20020226,11.05,11.25,10.95,8.72,8727100
494,20020227,11.2,11.2,10.85,8.57,9120000
494,20020228,10.9,10.9,10.45,8.33,9838000
494,20020301,10.4,10.9,10.35,8.53,4706000
494,20020304,11.1,11.4,11.1,8.84,13206000
494,20020305,11.3,11.45,11.25,8.92,9193200
494,20020306,11.35,11.5,11.25,8.96,5702400
494,20020307,11.5,11.7,11.45,9.16,8838200
494,20020308,11.7,11.95,11.6,9.12,14125000
494,20020311,11.7,11.75,11.45,9.23,5513100
494,20020312,11.6,11.75,11.45,9.04,3920900
494,20020313,11.6,11.6,11.2,8.88,3286000
494,20020314,11.2,11.2,10.9,8.72,5249700
494,20020315,11.1,11.6,11.05,9.12,3440400
494,20020318,11.45,11.6,11.2,8.84,2909500
494,20020319,11.3,11.3,10.75,8.45,4378500
494,20020320,10.8,11,10.6,8.49,7410500
494,20020321,10.6,10.75,10.55,8.33,3840000
494,20020322,10.7,11.55,10.7,9.04,10646200
494,20020325,11.25,11.75,11.2,9.23,8135000
494,20020326,11.35,11.85,11.35,9.23,7439600
494,20020327,11.9,12.75,11.75,9.98,15375400
494,20020328,12.75,12.75,12.25,9.79,15584000
494,20020329,12.45,12.45,12.45,9.79,0
494,20020401,12.45,12.45,12.45,9.79,0
494,20020402,12.65,12.65,12.15,9.71,10068600
494,20020403,12.3,12.3,12.05,9.47,5671000
494,20020404,12,12.25,11.95,9.51,3504800
494,20020405,12.1,12.1,12.1,9.51,0
494,20020408,12.2,12.45,12.15,9.63,10791000
494,20020409,12.25,12.25,11.95,9.43,3756100
494,20020410,11.9,12.05,11.85,9.39,4363000
494,20020411,12.15,12.25,12.05,9.51,2622000
494,20020412,12,12.15,11.9,9.51,4110000
494,20020415,12.1,12.25,12,9.59,3876400
494,20020416,12.25,12.25,12.1,9.59,4447000
494,20020417,12.25,12.5,12.25,9.82,7894000
494,20020418,12.45,12.65,12.3,9.86,5362000
494,20020419,12.55,12.7,12.45,9.82,6942000
494,20020422,12.6,12.8,12.5,9.9,5453000
494,20020423,12.6,13,12.6,10.22,8443100
494,20020424,13,13.3,12.95,10.41,12027300
494,20020425,13.05,13.4,13.05,10.37,5716000
494,20020426,13.3,13.3,12.7,10.22,11047900
494,20020429,12.75,12.85,12.4,9.98,5458000
494,20020430,12.85,12.85,12.45,9.82,6611000
494,20020501,12.5,12.5,12.5,9.82,0
494,20020502,12.55,12.75,12.55,10.05,5940300
494,20020503,12.85,12.85,12.65,10.13,6140000
494,20020506,12.75,12.8,12.4,9.97,4650000
494,20020507,12.4,13,12.35,10.37,8235900
494,20020508,13.05,13.15,12.75,10.29,5144000
494,20020509,13,13.2,12.95,10.37,12230300
494,20020510,13,13.1,12.9,10.41,4753200
494,20020513,13,13.1,12.8,10.25,3257400
494,20020514,13,13,12.5,10.05,5464400
494,20020515,12.8,12.9,12.6,10.09,4585100
494,20020516,12.5,12.6,12.4,9.97,5084000
494,20020517,12.5,12.5,12.1,9.81,8552000
494,20020520,12.3,12.3,12.3,9.81,0
494,20020521,12.2,12.3,11.85,9.69,5546000
494,20020522,12,12.05,11.6,9.33,7680000
494,20020523,11.7,11.9,11.55,9.45,7995200
494,20020524,11.8,12.05,11.8,9.57,5818000
494,20020527,11.9,11.9,11.65,9.29,3621400
494,20020528,11.8,11.85,11.7,9.41,2008100
494,20020529,11.95,12,11.5,9.25,3892000
494,20020530,11.6,11.75,11.45,9.25,4981500
494,20020531,11.5,11.8,11.45,9.17,6303000
494,20020603,11.6,11.6,11.35,9.09,1833000
494,20020604,11.5,11.5,11.15,9.01,2913000
494,20020605,11.3,11.3,11,8.93,7120000
494,20020606,11.25,11.35,10.95,8.82,4031000
494,20020607,10.85,11.05,10.75,8.7,8363500
494,20020610,10.9,11.4,10.9,9.05,4268000
494,20020611,11.35,11.4,10.4,8.38,11113900
494,20020612,10.4,10.8,10.35,8.54,7751900
494,20020613,10.9,10.95,10.65,8.5,8628700
494,20020614,10.55,10.55,10.15,8.14,15119500
494,20020617,10.15,10.3,10.15,8.14,8004500
494,20020618,10.45,10.6,10.4,8.38,5669000
494,20020619,10.5,10.5,10.3,8.3,6310600
494,20020620,10.4,10.95,10.3,8.7,7346000
494,20020621,10.8,10.8,10.2,8.18,7349000
494,20020624,10.15,10.3,10.15,8.14,5335300
494,20020625,10.25,10.4,10.2,8.26,4473000
494,20020626,10.1,10.1,9.6,7.78,15496900
494,20020627,9.95,10.05,9.8,7.98,15248000
494,20020628,10.05,10.6,10.05,8.46,7669300
494,20020701,10.6,10.6,10.6,8.46,0
494,20020702,10.3,10.3,10,8.02,5122500
494,20020703,9.9,10.4,9.9,8.18,6040000
494,20020704,10.45,10.95,10.4,8.74,11528000
494,20020705,10.9,11.05,10.7,8.74,6042000
494,20020708,11.1,11.1,10.75,8.66,3223500
494,20020709,10.95,10.95,10.45,8.42,4646600
494,20020710,10.55,10.55,10.35,8.34,5688000
494,20020711,10.4,10.4,9.95,8.02,16026400
494,20020712,10.2,10.3,10,8.02,17628000
494,20020715,9.95,10.3,9.9,8.14,9767000
494,20020716,10.2,10.3,9.95,8.1,8397300
494,20020717,10,10,9.65,7.78,13586000
494,20020718,9.8,9.9,9.45,7.62,8245000
494,20020719,9.4,9.4,9,7.18,8902700
494,20020722,8.5,9.05,8.5,7.06,5733500
494,20020723,8.85,9.4,8.75,7.46,6754000
494,20020724,9.1,9.25,8.9,7.26,6587900
494,20020725,9.35,9.4,8.95,7.14,8680300
494,20020726,8.9,8.9,8.65,7.02,6883200
494,20020729,9,9.2,8.75,7.3,3118400
494,20020730,9.4,9.65,9.4,7.5,6529600
494,20020731,9.4,9.45,9.1,7.5,4867000
494,20020801,9.2,9.3,9,7.22,5138600
494,20020802,8.9,8.95,8.8,7.14,4490000
494,20020805,8.8,8.8,8.55,6.82,5666800
494,20020806,8.2,8.3,8,6.42,8191700
494,20020807,8.35,8.7,8.3,6.86,7845000
494,20020808,8.6,8.75,8.6,6.94,3465000
494,20020809,8.8,8.9,8.5,6.78,2686000
494,20020812,8.55,8.55,8.3,6.62,2198000
494,20020813,8.45,8.45,8.3,6.62,5223300
494,20020814,8.25,8.25,7.85,6.46,9635500
494,20020815,8.2,8.3,8.1,6.5,9291000
494,20020816,8.5,8.65,8.45,6.78,11996000
494,20020819,8.5,8.6,8.4,6.86,5430500
494,20020820,8.75,9.05,8.75,7.18,11418400
494,20020821,8.9,9.2,8.85,7.3,3978500
494,20020822,9.25,9.35,9.15,7.42,4478000
494,20020823,9.3,9.3,9.3,7.42,0
494,20020826,9.25,9.25,8.95,7.18,3820000
494,20020827,9,9.05,8.8,7.1,2117000
494,20020828,8.8,8.9,8.65,7.02,6666000
494,20020829,8.65,8.65,8.45,6.89,6116100
494,20020830,8.5,8.65,8.45,6.89,6499000
494,20020902,8.5,8.5,8.3,6.73,3713000
494,20020903,8.4,8.4,7.9,6.48,12332000
494,20020904,7.8,8.25,7.8,6.65,4842000
494,20020905,8.35,8.35,8,6.44,4071700
494,20020906,8,8.25,7.9,6.57,3952400
494,20020909,8.15,8.3,8.1,6.65,1463700
494,20020910,8.2,8.4,8.2,6.77,3285800
494,20020911,8.4,8.5,8.25,6.73,1327500
494,20020912,8.3,8.6,8.2,6.85,3000000
494,20020913,8.2,8.35,8.1,6.65,4389100
494,20020916,8.15,8.15,7.85,6.36,6015000
494,20020917,8,8.25,8,6.57,6405600
494,20020918,7.9,8,7.85,6.36,4400200
494,20020919,8,8,7.65,6.16,8285000
494,20020920,7.5,7.5,7.15,5.8,13369500
494,20020923,7.2,7.45,6.9,6,8702400
494,20020924,7.15,7.55,7.15,6.04,6595900
494,20020925,7.35,7.7,7.3,6.08,5661000
494,20020926,7.75,7.8,7.55,6.08,3428000
494,20020927,7.65,7.7,7.4,6.16,6071000
494,20020930,7.35,7.45,7.3,5.92,5351200
494,20021001,7.35,7.35,7.35,5.92,0
494,20021002,7.55,7.65,7.35,5.96,8541900
494,20021003,7.4,7.4,6.9,5.6,9391800
494,20021004,7.05,7.2,7,5.76,10450000
494,20021007,7.05,7.25,7,5.84,5916000
494,20021008,7.2,7.4,7.05,5.96,8616000
494,20021009,7.35,7.4,7.25,5.96,4627300
494,20021010,7.2,7.25,7.1,5.76,5948800
494,20021011,7.25,7.35,6.9,5.76,10436700
494,20021014,7.15,7.15,7.15,5.76,0
494,20021015,7.3,7.65,7.25,6.08,8688000
494,20021016,7.85,8.1,7.8,6.48,13643300
494,20021017,7.9,8.3,7.9,6.65,6436300
494,20021018,8.35,8.65,8.35,6.81,11102000
494,20021021,8.35,8.35,8.05,6.52,5391000
494,20021022,8.25,8.25,7.85,6.32,6249000
494,20021023,7.9,8.35,7.9,6.73,13592000
494,20021024,8.2,8.3,8.2,6.65,7451000
494,20021025,8.1,8.35,8.05,6.73,7457700
494,20021028,8.3,8.45,8.2,6.77,6740000
494,20021029,8.3,8.35,8.15,6.61,4161000
494,20021030,8.15,8.2,7.85,6.36,5407900
494,20021031,7.9,8,7.65,6.2,4154000
494,20021101,7.65,7.85,7.55,6.12,7009700
494,20021104,7.8,8.15,7.8,6.52,7144000
494,20021105,8.2,8.2,7.95,6.44,2506000
494,20021106,8.1,8.15,7.95,6.48,4913000
494,20021107,8,8.05,7.8,6.32,6652000
494,20021108,7.8,7.85,7.7,6.32,7230400
494,20021111,7.8,7.9,7.65,6.28,12484000
494,20021112,7.8,7.85,7.65,6.2,3947000
494,20021113,7.7,7.7,7.45,6.04,12986600
