labels 0 -1 1
-1 -1 0.0126242342714024 0.986908539985573 0.000467225743025137 
-1 -1 0.0280737808410075 0.970357304761875 0.00156891439711768 
0 -1 0.0451841492003192 0.949458013244969 0.0053578375547119 
0 -1 0.068859742279327 0.914723588811712 0.0164166689089607 
0 -1 0.132096529127898 0.819550975055844 0.0483524958162584 
0 -1 0.295332413776875 0.602382935312073 0.102284650911051 
0 0 0.613780652478584 0.297465682750264 0.0887536647711523 
0 0 0.888548520886886 0.0899947105122614 0.0214567686008522 
0 0 0.879209613693879 0.0970314357853289 0.0237589505207923 
0 0 0.982000454957593 0.0163125649129331 0.00168698012947398 
0 0 0.980903114491492 0.0163614001917097 0.00273548531679825 
0 0 0.98862081473412 0.0109126403614569 0.000466544904422969 
0 0 0.980899318657597 0.0173613740965674 0.001739307245836 
0 0 0.988478113074784 0.0110250530342816 0.000496833890934892 
0 0 0.997051671337218 0.00288461641276385 6.37122500178421E-05 
0 0 0.997149555375259 0.000840466593417396 0.00200997803132361 
0 0 0.996503326261965 0.00170074123112298 0.00179593250691208 
0 0 0.99649539089017 0.00276356482585127 0.000741044283978258 
0 0 0.999436388217102 0.000161195120440608 0.000402416662457354 
0 0 0.963492381970071 0.000577282494194768 0.035930335535734 
0 0 0.953116635156389 8.65396694075464E-06 0.0468747108766701 
0 0 0.836012605195934 5.67145705628027E-05 0.163930680233503 
0 1 0.492992467345172 1.16508653090823E-06 0.507006367568297 
0 1 0.0348858417397814 1.48825506575047E-06 0.965112670005153 
0 1 1.00368430703422E-07 5.01548293130907E-08 0.99999984947674 
0 1 8.68323841424574E-08 4.33923118622467E-08 0.999999869775304 
-1 -1 0.0443919395078251 0.955607052679286 1.00781288931613E-06 
-1 -1 0.189661113541195 0.810337693372951 1.19308585437382E-06 
-1 -1 0.344527015040269 0.655466006363731 6.97859600016368E-06 
-1 0 0.599223978817889 0.400659938917683 0.000116082264427684 
-1 0 0.797435540116914 0.202272469419503 0.000291990463582595 
0 -1 0.344022780609315 0.655843324282814 0.000133895107870604 
0 -1 0.489553514313089 0.508512963711844 0.00193352197506703 
0 0 0.602385002951572 0.37593157001843 0.0216834270299971 
0 0 0.946400557657104 0.0438507652670658 0.00974867707583001 
0 0 0.998847006287588 0.00110341352753244 4.95801848795108E-05 
0 0 0.999955226311299 4.44770935962113E-05 2.96595104479058E-07 
0 0 0.999999149133713 7.50696475488831E-07 1.00169811966801E-07 
0 0 0.999999849998833 5.00005798116237E-08 1.00000587268467E-07 
0 0 0.999999391763364 5.00001598272459E-08 5.58236476687939E-07 
