labels 0 1 -1
-1 -1 0.242430940238393 0.0076037192037523 0.749965340557855 
-1 0 0.781180330210786 0.00178364553312716 0.217036024256086 
-1 0 0.806225178948339 0.00186225928478139 0.19191256176688 
-1 0 0.835342167976592 0.00195023582440059 0.162707596199008 
-1 0 0.853244366782258 0.00213015782832815 0.144625475389414 
0 0 0.862825613756453 0.0024077059530514 0.134766680290495 
0 0 0.875342302930596 0.00289460787327501 0.121763089196129 
-1 0 0.887276099313945 0.0035341726036446 0.109189728082411 
-1 0 0.621135615194352 0.0235750794159624 0.355289305389685 
-1 0 0.970445399996822 0.00164568827750612 0.0279089117256714 
-1 0 0.974505008129855 0.00165133360223363 0.0238436582679109 
0 0 0.476190164584709 0.116027281604851 0.407782553810441 
0 0 0.843960326437988 0.0231387211368093 0.132900952425203 
0 0 0.988025459560114 0.00161413858827717 0.010360401851609 
0 0 0.889495423614917 0.0195060492880557 0.090998527097027 
0 0 0.990972424365442 0.00151296327021094 0.00751461236434716 
0 0 0.993220026350552 0.000194312623215614 0.00658566102623244 
0 0 0.901999746414458 0.0188543793289005 0.0791458742566413 
0 0 0.992869372897783 0.000599786203159487 0.00653084089905796 
0 0 0.993105211817886 0.000690380121763806 0.00620440806034967 
0 0 0.930344458968449 0.0128519802307449 0.0568035608008066 
0 0 0.994016029364121 0.000992600433572243 0.00499137020230644 
0 0 0.994199275092858 0.00122833660144406 0.00457238830569728 
0 0 0.994004865660828 0.00170806234774584 0.00428707199142652 
0 0 0.99322505284164 0.00263937215579154 0.00413557500256861 
0 0 0.9919266078514 0.0039549213204198 0.00411847082818068 
1 0 0.989684037369618 0.00617231528307975 0.00414364734730242 
1 0 0.985152022829115 0.0104689711443102 0.00437900602657475 
1 0 0.974823443001907 0.020463111912129 0.00471344508596369 
1 0 0.867784307065607 0.119535970206799 0.0126797227275946 
1 0 0.950214942924352 0.0176928960116982 0.0320921610639492 
1 0 0.609478871019202 0.369579811031865 0.0209413179489332 
1 1 0.380526143216394 0.594379884152945 0.0250939726306609 
1 1 0.19908556328934 0.775211567958185 0.0257028687524756 
1 1 0.0760095796397995 0.901293726878812 0.022696693481388 
1 1 0.0300794271038278 0.950971200292569 0.0189493726036027 
1 1 0.0119601111542053 0.972363020121487 0.0156768687243071 
0 0 0.735413256985118 0.157091156615226 0.107495586399657 
0 0 0.627034361079669 0.0647975208301581 0.308168118090173 
0 -1 0.350532837633601 0.154488858771397 0.494978303595001 
0 0 0.777457021395389 0.0356266797121337 0.186916298892477 
0 0 0.983560527975887 0.00236683680883929 0.0140726352152732 
0 0 0.986851780905077 0.00205194413963999 0.0110962749552826 
0 0 0.988962396263513 0.00184206022881603 0.00919554350767133 
0 0 0.990417509915872 0.00168472302798527 0.00789776705614246 
0 0 0.989952565507884 0.00197359189411226 0.00807384259800387 
-1 -1 0.320035457644253 0.162957939659214 0.517006602696533 
0 0 0.732953327599282 0.0430649100243874 0.22398176237633 
-1 0 0.749116516522933 0.0442726828941086 0.206610800582959 
0 0 0.983744652869546 0.00265956048128303 0.0135957866491708 
-1 0 0.988021467410721 0.00211062012654253 0.00986791246273693 
0 0 0.994104791140964 0.00084046600175811 0.00505474285727808 
