labels 0 1 -1
-1 -1 0.475222189358569 8.48043551290386E-05 0.524693006286302 
-1 -1 0.377214287564804 6.21239289927976E-05 0.622723588506203 
-1 -1 0.237570023017178 0.000708047451653544 0.761721929531168 
-1 -1 0.116861502958036 0.000139239264716565 0.882999257777247 
-1 -1 0.0683880537987063 5.41954645124185E-05 0.931557750736781 
-1 -1 0.0393440013692208 4.66665282509295E-05 0.960609332102528 
-1 -1 0.027093718836979 7.21741012902582E-05 0.972834107061731 
-1 -1 0.0223239668223917 0.000137497669869607 0.977538535507739 
-1 -1 0.0230295105327489 0.000285990714558073 0.976684498752693 
-1 -1 0.125442847002411 0.000139451677613744 0.874417701319975 
-1 -1 0.112035468667579 9.894211336054E-05 0.887865589219061 
-1 -1 0.113763446170204 0.000101707546258369 0.886134846283538 
-1 -1 0.163781565918156 0.000281156370975714 0.835937277710868 
-1 -1 0.176185016751156 0.000342102633150532 0.823472880615694 
-1 -1 0.189566281106224 0.000410286480777821 0.810023432412998 
-1 -1 0.241918543859839 0.000701595581296979 0.757379860558864 
-1 -1 0.344275895128343 5.32746530863547E-06 0.655718777406349 
-1 -1 0.413783987393285 3.82211393005491E-06 0.586212190492785 
-1 0 0.778268244752983 0.000135599190565536 0.221596156056452 
-1 0 0.813361959350076 8.25356884139122E-05 0.18655550496151 
-1 0 0.807512583633798 8.99625723472145E-05 0.192397453793855 
-1 0 0.776297666809314 0.000137794991915736 0.22356453819877 
-1 0 0.702172147484356 0.000301146897759634 0.297526705617884 
-1 0 0.568344171848845 0.000764465513003918 0.43089136263815 
-1 0 0.537028506686913 2.32494224884669E-05 0.462948243890598 
-1 -1 0.499329357929173 4.92324800238971E-05 0.500621409590803 
-1 -1 0.475797865094474 9.41417286150684E-05 0.52410799317691 
-1 -1 0.471162737473298 0.00019153295609649 0.528645729570606 
-1 -1 0.483491828067959 0.000763591203481242 0.51574458072856 
-1 0 0.502202959849321 0.00893487178076304 0.488862168369916 
-1 -1 0.40122816644598 0.114540345299348 0.484231488254672 
-1 -1 0.3037900545921 0.167933940150536 0.528276005257364 
-1 -1 0.304463342454799 0.219715835459918 0.475820822085284 
-1 -1 0.139971202317121 0.00423649224507107 0.855792305437809 
-1 -1 0.11188801051582 0.00131319619255164 0.886798793291628 
-1 -1 0.0967458166156537 0.000378268866910587 0.902875914517436 
-1 -1 0.0872150696362412 0.000120285198956711 0.912664645164802 
-1 -1 0.0908147097483419 6.59590133039423E-05 0.909119331238354 
-1 -1 0.103691176725242 7.60758151471984E-05 0.89623274745961 
-1 -1 0.127679571281624 0.000137174250349584 0.872183254468027 
-1 -1 0.171714315950337 0.000316140441969037 0.827969543607694 
-1 -1 0.235583997578089 0.000663146127761974 0.763752856294149 
-1 -1 0.365580548830637 3.24690720438449E-06 0.634416204262158 
-1 0 0.524653882472373 4.88525366603023E-06 0.475341232273961 
-1 0 0.675557414481706 0.000386993482955495 0.324055592035339 
-1 0 0.713690254671856 0.000282390026762477 0.286027355301381 
-1 0 0.750572875293268 0.000199292383499392 0.249227832323232 
-1 0 0.786331546092884 0.000135276700644334 0.213533177206472 
-1 0 0.76856481146756 0.000154371575867522 0.231280816956572 
-1 0 0.84807509710036 6.06772925383856E-05 0.151864225607102 
-1 0 0.853591413124335 5.93130551453025E-05 0.14634927382052 
-1 0 0.850142122099495 6.75729207777297E-05 0.149790304979727 
-1 0 0.847170696295611 7.69652903301656E-05 0.152752338414059 
